ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTPrivateCode;ArTPublicCode;ArTGeopoint
50228888;1803688-1562815;2026-06-04T00:38:44+02:00;2026-06-04T00:38:44+02:00;110;RATP CAP EXPERTISES;Saint-Denis Porte de Paris;652865;6870112;491275;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDPoP03;-;48.929260104439, 2.3566997621108867
50175853;1806051-1381275;2022-06-10T19:59:29+02:00;2026-06-15T22:44:29+02:00;526;PARIS SACLAY;Porte Jaune;643341;6852054;11584;bus;4;true;unknown;unknown;Bièvres;91064;50023799;-;48.76609897069758, 2.2291293941996013
50176198;1806039-1350330;2022-06-10T19:51:57+02:00;2026-06-15T22:43:55+02:00;526;PARIS SACLAY;La Brûlerie;642456;6843099;3533;bus;4;true;unknown;unknown;Villebon-sur-Yvette;91661;50093974;-;48.685481160252216, 2.218295469053876
50176258;1806036-1303767;2022-06-10T19:50:27+02:00;2026-06-15T22:43:47+02:00;526;PARIS SACLAY;Plaine;635464;6843756;4743;bus;5;true;unknown;unknown;Gif-sur-Yvette;91272;50076675;-;48.69072980505971, 2.123221166901566
50176370;1806033-1570379;2022-06-10T19:48:04+02:00;2026-06-15T22:43:37+02:00;526;PARIS SACLAY;Rond-Point Saint-Nicolas;636071;6842091;4750;bus;5;false;unknown;unknown;Gometz-le-Châtel;91275;50076683;-;48.67581508841518, 2.1317158611934284
50176615;1806027-1253906;2022-06-10T19:42:54+02:00;2026-06-15T22:43:12+02:00;526;PARIS SACLAY;Château d'Eau de Linas;645684;6836538;3139;bus;5;true;unknown;unknown;Linas;91339;50075701;-;48.62674838689464, 2.262975382069042
50176624;1806026-877878;2022-06-10T19:42:42+02:00;2026-06-15T22:43:10+02:00;526;PARIS SACLAY;Château d'Eau de Linas;645689;6836515;39853;bus;5;true;unknown;unknown;Linas;91339;50075700;-;48.62654193075582, 2.263046136779489
50176657;1806024-1384019;2022-06-10T19:41:55+02:00;2026-06-15T22:43:06+02:00;526;PARIS SACLAY;André Citroën;642847;6853035;21603;bus;3;true;unknown;unknown;Vélizy-Villacoublay;78640;50062129;-;48.774877991700855, 2.2222772863754026
50176832;1806021-1443188;2024-02-21T17:40:41+01:00;2026-06-15T22:42:53+02:00;526;PARIS SACLAY;Rond-Point du Pileu;644240;6848002;486161;bus;4;true;unknown;unknown;Massy;91377;MASRP0;-;48.729734979471495, 2.241889200343609
50201794;1831287-1442824;2023-12-01T15:37:08+01:00;2026-08-10T09:15:02+02:00;530;CENTRE ET SUD YVELINES;Vallon;626052;6861965;32488;bus;5;false;unknown;unknown;Chavenay;78152;3194;-;48.85347762414611, 1.9922065604297483
50245526;1831274-1831269;2026-08-07T15:11:50+02:00;2026-08-07T15:45:00+02:00;530;CENTRE ET SUD YVELINES;Breuillet Village;638786;6829670;497148;bus;5;unknown;unknown;unknown;Breuillet;91105;;Breuillet Village;48.564356668682485, 2.170360677353113
50200759;1830409-1821656;2023-12-01T16:00:16+01:00;2026-08-04T15:01:56+02:00;530;CENTRE ET SUD YVELINES;Le Gué;616908;6851623;17549;bus;5;false;unknown;unknown;Saint-Rémy-l'Honoré;78576;2159;-;48.75936080375418, 1.8696220670867418
50199978;1830406-1770374;2023-12-01T16:18:00+01:00;2026-08-04T15:00:46+02:00;530;CENTRE ET SUD YVELINES;Clinique des Yvelines;616751;6840896;474231;bus;5;false;unknown;unknown;Rambouillet;78517;1378;-;48.66286801745646, 1.869575519765195
50199979;1830403-1770377;2023-12-01T16:17:58+01:00;2026-08-04T15:00:28+02:00;530;CENTRE ET SUD YVELINES;Clinique des Yvelines;616722;6840895;474225;bus;5;false;unknown;unknown;Vieille-Église-en-Yvelines;78655;1379;-;48.662855288852725, 1.8691819818124695
50202107;1830204-1302923;2026-07-06T17:46:35+02:00;2026-08-04T08:40:38+02:00;530;CENTRE ET SUD YVELINES;Maupertuis;635306;6843289;4736;bus;5;false;unknown;unknown;Gif-sur-Yvette;91272;3507;-;48.68651382112781, 2.121145386526842
50218520;1831283-1367047;2026-08-07T23:47:43+02:00;2026-08-07T23:47:43+02:00;542;BOUCLE NORD DE SEINE;Quatre Routes;646836;6869927;26486;bus;3;true;unknown;unknown;Asnières-sur-Seine;92004;AsSQuRo02;-;48.92712660120781, 2.2744433138631655
50178135;1830385-1418652;2022-06-27T20:18:11+02:00;2026-08-04T16:25:56+02:00;511;MEAUX ET OURCQ;Champ de Foire;673339;6828611;31105;bus;5;true;unknown;unknown;Melun;77288;1107;-;48.5571745946452, 2.6387157586416223
50178157;1830383-1816414;2022-12-19T12:48:58+01:00;2026-08-04T16:25:52+02:00;511;MEAUX ET OURCQ;Gare de Chelles Gournay;669386;6863910;36312;bus;4;true;unknown;unknown;Chelles;77108;1129;-;48.874485563684715, 2.5826210596363293
50225761;1830334-1352188;2025-08-20T20:40:31+02:00;2026-08-04T16:24:33+02:00;511;MEAUX ET OURCQ;Gare de Meaux Quai 1;690784;6873062;19837;bus;5;true;unknown;unknown;Meaux;77284;1813;-;48.95744851483504, 2.87415284305665
50196719;1830858-1599620;2023-06-08T12:23:40+02:00;2026-08-06T05:08:06+02:00;506;ROISSY OUEST;Mairie Annexe;657905;6875778;20533;bus;4;true;false;false;Arnouville;95019;26034;-;48.98055917436872, 2.4249201155386877
50196790;1830853-1564161;2023-06-08T12:21:58+02:00;2026-08-06T05:07:53+02:00;506;ROISSY OUEST;Centre de Fontenay-en-Parisis;659827;6883839;38535;bus;5;false;false;false;Fontenay-en-Parisis;95241;26112;-;49.053163908299595, 2.4504101334499877
50196831;1830851-1805352;2023-06-08T12:20:56+02:00;2026-08-06T05:07:47+02:00;506;ROISSY OUEST;Charles de Gaulle - Mitterrand;655951;6875159;423644;bus;4;true;false;false;Garges-lès-Gonesse;95268;26153;-;48.974862223895165, 2.398291038110392
50197253;1830814-1272957;2023-06-08T12:10:29+02:00;2026-08-06T05:06:19+02:00;506;ROISSY OUEST;Haut du Roy;655247;6875972;419513;bus;4;true;false;false;Sarcelles;95585;26605;-;48.98212403920307, 2.388588796037617
50197376;1830799-1822004;2023-06-08T12:07:27+02:00;2026-08-06T05:05:45+02:00;506;ROISSY OUEST;Gare de Roissypole Aéroport CDG 1 (C3);667760;6879021;426812;bus;5;true;false;false;Tremblay-en-France;93073;26729;C3;49.01028980373064, 2.5593034896037774
50196701;1827918-1376218;2023-06-08T12:24:05+02:00;2026-07-31T11:49:09+02:00;506;ROISSY OUEST;Gare de Villiers-le-Bel - Gonesse - Arnouville;657411;6877313;14664;bus;4;true;false;false;Arnouville;95019;26016;-;48.99432917006024, 2.4180170320359
50196761;1827909-1757971;2023-06-08T12:22:38+02:00;2026-07-31T11:48:40+02:00;506;ROISSY OUEST;Rond-Point Pierre Sémard - P. Vaillant-Couturier;661805;6870036;18822;bus;3;false;false;false;Le Blanc-Mesnil;93007;26076;-;48.929169527338594, 2.478716103074984
50196763;1827907-1821478;2023-06-08T12:22:34+02:00;2026-07-31T11:48:35+02:00;506;ROISSY OUEST;Escadrille Normandie-Niémen - Jean Jaurès;658603;6868169;41431;bus;3;true;false;false;Bobigny;93008;26078;-;48.91218255722319, 2.435199018079662
50196882;1827867-753526;2023-06-08T12:19:33+02:00;2026-07-31T11:47:02+02:00;506;ROISSY OUEST;Emmanuel Rain;659908;6876454;421847;bus;4;false;false;false;Gonesse;95277;26205;-;48.986765779741766, 2.452219089302203
50197076;1827823-852041;2023-06-08T12:14:35+02:00;2026-07-31T11:45:15+02:00;506;ROISSY OUEST;Athènes;663104;6883756;426319;bus;5;false;false;false;Louvres;95351;26414;-;49.052614340975474, 2.495247370892231
50197090;1827818-38618;2023-06-08T12:14:16+02:00;2026-07-31T11:45:04+02:00;506;ROISSY OUEST;Marché;663689;6882643;38618;bus;5;false;false;false;Louvres;95351;26429;-;49.042640234581604, 2.5033459697941636
50236078;1831130-1305344;2026-06-24T18:23:56+02:00;2026-08-07T10:16:06+02:00;547;SEINE ORLY;Gare Condorcet - Mairie;649782;6853426;12267;bus;3;unknown;unknown;unknown;Bourg-la-Reine;92014;BoRCoMR02;-;48.778971498003116, 2.316595823343472
50025877;1831084-1219362;2015-02-12T01:00:00+01:00;2026-08-06T17:15:24+02:00;59;RATP;Gare de Lyon;654023;6860593;21958;metro;1;false;true;true;Paris 12e;75112;50025877;-;48.843742569641, 2.3735342090008693
50025796;1831042-1021226;2015-02-12T13:11:53+01:00;2026-08-06T16:43:23+02:00;59;RATP;Saint-Sulpice;650894;6861452;22139;metro;1;false;true;true;Paris 6e;75106;50025796;-;48.851236673515125, 2.3308023839717187
50025725;1831009-1024403;2015-02-12T01:00:00+01:00;2026-08-06T16:15:07+02:00;59;RATP;Funiculaire Gare basse;651791;6865165;463175;metro;1;false;false;false;Paris 18e;75118;50025725;-;48.88469469942045, 2.342604533249601
50143829;1830956-1347426;2018-04-12T12:13:12+02:00;2026-08-06T11:18:33+02:00;59;RATP;Versailles - Chardon Lagache;645829;6860185;23519;bus;1;true;unknown;unknown;Paris 16e;75116;16361;-;48.83943671783084, 2.261943732837052
50238980;1828888-1563265;2026-06-23T14:22:13+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Eglise;632310;6802063;11764;bus;5;false;unknown;unknown;Mérévillois;91390;1246;-;48.315367174259436, 2.086924677170181
50238989;1828881-1805438;2026-06-23T14:22:00+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Eglise;645882;6824821;11762;bus;5;false;unknown;unknown;Lardy;91330;1255;-;48.52137063211567, 2.267137499025562
50238995;1828900-1389205;2026-06-23T14:21:51+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;ESAT;642666;6822397;425593;bus;5;false;unknown;unknown;Auvers-Saint-Georges;91038;1261;-;48.49928927921244, 2.223911978257059
50238903;1828816-1388950;2026-06-23T14:23:52+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Cimetière;642524;6821998;3679;bus;5;false;unknown;unknown;Auvers-Saint-Georges;91038;1169;-;48.49568750507972, 2.2220431632399933
50238906;1828819-888923;2026-06-23T14:23:47+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Cimetière;631960;6802007;19656;bus;5;false;unknown;unknown;Mérévillois;91390;1172;-;48.31482685966271, 2.082212705417593
50238912;1828827-1381445;2026-06-23T14:23:38+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Cité;639677;6816552;3244;bus;5;false;unknown;unknown;Morigny-Champigny;91433;1178;-;48.44643867218539, 2.184272222810816
50238913;1828828-1389001;2026-06-23T14:23:36+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Clos Albert;635598;6814040;2998;bus;5;false;unknown;unknown;Étampes;91223;1179;-;48.42344925951239, 2.129492067328995
50238805;1828740-1388741;2026-06-23T14:26:05+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Boigny / Silo;633840;6804383;461996;bus;5;false;unknown;unknown;Saclas;91533;1071;-;48.33639650474227, 2.107207360468776
50238811;1828746-1388755;2026-06-23T14:25:55+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Bois d'ardeau;632316;6834327;426540;bus;5;false;unknown;unknown;Forges-les-Bains;91249;1077;-;48.605601180620226, 2.0819458617807105
50238836;1828765-1237574;2026-06-23T14:25:19+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Buttes Rouges;628947;6826017;3322;bus;5;false;unknown;unknown;Dourdan;91200;1102;-;48.530493635330885, 2.0376274251014914
50238830;1828760-1388792;2026-06-23T14:25:29+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Brigeollet;625601;6801092;11667;bus;5;false;unknown;unknown;Angerville;91016;1096;-;48.30589902845766, 1.9966022229426241
50238837;1828767-1434618;2026-06-23T14:25:17+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Caille;633511;6803773;462245;bus;5;false;unknown;unknown;Saclas;91533;1103;-;48.330875104423846, 2.102861588532371
50238855;1828781-1226913;2026-06-23T14:24:52+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Centre Commercial La Croix St Jacques;626737;6825503;478598;bus;5;false;unknown;unknown;Dourdan;91200;1121;-;48.52562414220632, 2.007784807891188
50238858;1828774-1388854;2026-06-23T14:24:51+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Centre;647184;6819251;11682;bus;5;false;unknown;unknown;Boissy-le-Cutté;91080;1124;-;48.47137268786264, 2.285450676337718
50238853;1828779-1388836;2026-06-23T14:24:56+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Centre Commercial;639751;6821230;3084;bus;5;false;unknown;unknown;Étréchy;91226;1119;-;48.48852727042097, 2.1846196282500934
50238860;1828782-1824587;2026-06-23T14:24:48+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;CFA;636609;6811197;12412;bus;5;false;unknown;unknown;Ormoy-la-Rivière;91469;1126;-;48.39797309020263, 2.1435732313789684
50238867;1828788-896582;2026-06-23T14:24:38+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Chanteloup;641801;6821143;11707;bus;5;false;unknown;unknown;Auvers-Saint-Georges;91038;1133;-;48.48793184787488, 2.212373192635709
50238871;1828792-1374386;2026-06-23T14:24:32+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Chapelle St Laurent;627194;6825181;478557;bus;5;false;unknown;unknown;Dourdan;91200;1137;-;48.52277923407868, 2.014027853311453
50238872;1828793-1388883;2026-06-23T14:24:30+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Chardonnet;631686;6836574;9143;bus;5;false;unknown;unknown;Forges-les-Bains;91249;1138;-;48.62574553704456, 2.073043661189161
50238877;1828796-1388888;2026-06-23T14:24:25+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Chasseurs;638999;6814989;2995;bus;5;false;unknown;unknown;Étampes;91223;1143;-;48.43231479398505, 2.1753252515698915
50238878;1828797-1388900;2026-06-23T14:24:24+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Château;631089;6814396;2948;bus;5;false;unknown;unknown;Chalo-Saint-Mars;91130;1144;-;48.4261889248994, 2.068493593239095
50238873;1828794-1303162;2026-06-23T14:24:29+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Chardonnet;631672;6836566;9144;bus;5;false;unknown;unknown;Forges-les-Bains;91249;1139;-;48.62567210354339, 2.0728549864137507
50238887;1828799-1388912;2026-06-23T14:24:13+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Château d'eau;626168;6813069;3215;bus;5;false;unknown;unknown;Mérobert;91393;1153;-;48.41371065901562, 2.002207336607505
50238891;1828807-1388938;2026-06-23T14:24:07+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Chatignonville;620965;6819168;31910;bus;5;false;unknown;unknown;Chatignonville;91145;1157;-;48.46796195413303, 1.9307843729724623
50238899;1828814-1374399;2026-06-23T14:23:55+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Chemin du Pont Guénée;628180;6825769;478545;bus;5;false;unknown;unknown;Dourdan;91200;1165;-;48.52817832575838, 2.0272812674486396
50239003;1828906-1389245;2026-06-23T14:21:43+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Fleurettes;636816;6815309;3686;bus;5;false;unknown;unknown;Étampes;91223;1269;-;48.43498469301125, 2.1457686587574365
50239009;1828916-1389263;2026-06-23T14:21:35+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Fontenette;638748;6803426;11785;bus;5;false;unknown;unknown;Abbéville-la-Rivière;91001;1275;-;48.32826752813163, 2.17356823387058
50239005;1828910-792719;2026-06-23T14:21:41+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Foisnard;628542;6830192;31676;bus;5;false;unknown;unknown;Saint-Cyr-sous-Dourdan;91546;1271;-;48.56800276345563, 2.0314488968289712
50239007;1828914-1389259;2026-06-23T14:21:39+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Fontaine aux Cossons;634429;6832697;31778;bus;5;false;unknown;unknown;Vaugrigneuse;91634;1273;-;48.59115745419188, 2.110852713761681
50239012;1828919-792509;2026-06-23T14:21:30+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Foyer;623291;6822500;31842;bus;5;false;unknown;unknown;Corbreuse;91175;1278;-;48.498213316663964, 1.9616549917718729
50239010;1828917-1389267;2026-06-23T14:21:34+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Fourchainville;635263;6822705;3494;bus;5;false;unknown;unknown;Villeconin;91662;1276;-;48.5013630572583, 2.123664523038275
50239018;1828923-1437164;2026-06-23T14:21:23+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Garderie;640070;6821214;3668;bus;5;false;unknown;unknown;Étréchy;91226;1284;-;48.4884128963493, 2.188938737171457
50239028;1828940-1393824;2026-06-23T14:21:10+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Gare de Dourdan;626706;6826389;2751;bus;5;false;unknown;unknown;Dourdan;91200;1294;-;48.53359020254566, 2.007214155541374
50239179;1829048-1374411;2026-06-23T14:17:56+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;La Gaudrée;628286;6825246;478576;bus;5;false;unknown;unknown;Dourdan;91200;1445;-;48.52348565112292, 2.0288038877971846
50239173;1829042-1389514;2026-06-23T14:18:06+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;La Charpenterie;632943;6826871;3466;bus;5;false;unknown;unknown;Sermaise;91593;1439;-;48.538601209173926, 2.0916130007430453
50239188;1829053-1381404;2026-06-23T14:17:48+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;La Martinière;641033;6820410;3688;bus;5;false;unknown;unknown;Auvers-Saint-Georges;91038;1454;-;48.48126872989369, 2.202080529174606
50239226;1829075-1389646;2026-06-23T14:17:11+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Le Bréau;624747;6819096;3316;bus;5;false;unknown;unknown;Richarville;91519;1492;-;48.467763955500935, 1.9819554568597055
50239228;1829077-1657047;2026-06-23T14:17:08+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Le Chesnay;634045;6817728;3030;bus;5;false;unknown;unknown;Étampes;91223;1494;-;48.456469755500706, 2.1079391212524192
50239231;1829079-1824740;2026-06-23T14:17:04+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Le Coudray;636328;6834426;31872;bus;5;false;unknown;unknown;Briis-sous-Forges;91111;1497;-;48.60689878586285, 2.1363447768467005
50239236;1829081-1239515;2026-06-23T14:16:59+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Le Mesnil;636412;6811996;5015;bus;5;false;unknown;unknown;Ormoy-la-Rivière;91469;1502;-;48.40514169625448, 2.1407944722608727
50239246;1829085-1389684;2026-06-23T14:16:40+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Lenainville;614856;6817135;31631;bus;5;false;unknown;unknown;Paray-Douaville;78478;1512;-;48.448901702662646, 1.8485518191155408
50239240;1829091-1389664;2026-06-23T14:16:51+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Le Rotoir;632349;6822039;427478;bus;5;false;unknown;unknown;Boissy-le-Sec;91081;1506;-;48.49507470274866, 2.0843261262639197
50239249;1829093-3247;2026-06-23T14:16:36+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Les Acacias;639490;6816222;3247;bus;5;false;unknown;unknown;Morigny-Champigny;91433;1515;-;48.443452645962225, 2.1817899036342183
50239253;1829098-1389704;2026-06-23T14:16:29+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Les Blandards;639350;6815807;19659;bus;5;false;unknown;unknown;Morigny-Champigny;91433;1519;-;48.43970630649657, 2.1799552494013934
50239267;1829108-1714561;2026-06-23T14:16:12+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Les Deux Ponts;652045;6820282;427807;bus;5;false;unknown;unknown;La Ferté-Alais;91232;1533;-;48.48102484583314, 2.3510975640966563
50239279;1829116-31677;2026-06-23T14:15:59+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Les Loges;629834;6829693;31677;bus;5;false;unknown;unknown;Saint-Cyr-sous-Dourdan;91546;1545;-;48.56365562690478, 2.049040575579882
50239282;1829117-996378;2026-06-23T14:15:57+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Les Marsandes;643156;6829946;462258;bus;5;false;unknown;unknown;Avrainville;91041;1548;-;48.5672375661763, 2.22954731386193
50239059;1828959-1326494;2026-06-23T14:20:25+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Gare de Saint Martin d'Etampes;636733;6814557;3014;bus;5;false;unknown;unknown;Étampes;91223;1325;-;48.428211718046214, 2.14475672083126
50239068;1828935-1792048;2026-06-23T14:20:13+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Gare d'Etréchy;640440;6821785;3087;bus;5;false;unknown;unknown;Étréchy;91226;1334;-;48.49358341597031, 2.193866885606581
50239083;1828969-1791128;2026-06-23T14:20:02+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Gendarmerie;644758;6824580;11811;bus;5;false;unknown;unknown;Lardy;91330;1349;-;48.51910793113537, 2.2519481811353352
50239085;1828971-1791131;2026-06-23T14:19:58+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Gillevoisin;642953;6823444;11815;bus;5;false;unknown;unknown;Janville-sur-Juine;91318;1351;-;48.508732835174264, 2.2276580186982007
50239091;1828975-1389322;2026-06-23T14:19:51+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Grande Rue;638608;6822905;18738;bus;5;false;unknown;unknown;Chauffour-lès-Étréchy;91148;1357;-;48.50348746079063, 2.168913378699085
50239108;1828988-1389356;2026-06-23T14:19:29+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Hameau du Plateau;630730;6822365;462546;bus;5;false;unknown;unknown;Roinville;91525;1374;-;48.49783626235741, 2.062362182424675
50239106;1828986-1156161;2026-06-23T14:19:32+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Hameau de Bretagne;639237;6815158;3015;bus;5;false;unknown;unknown;Étampes;91223;1372;-;48.43385741844916, 2.1785187816080036
50239119;1828996-915759;2026-06-23T14:19:16+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;HLM Bas;636594;6815178;41951;bus;5;false;unknown;unknown;Étampes;91223;1385;-;48.43378459370539, 2.142786737645698
50239137;1829008-1563933;2026-06-23T14:18:59+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;Hôtel de Ville;632527;6802368;491138;bus;5;false;unknown;unknown;Mérévillois;91390;1403;-;48.318133667644105, 2.089804124566792
50239162;1829033-1038072;2026-06-23T14:18:19+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;La Boissière;648189;6825335;11850;bus;5;false;unknown;unknown;Lardy;91330;1428;-;48.52618276923417, 2.298315212621112
50239165;1829036-1824647;2026-06-23T14:18:14+02:00;2026-07-31T11:00:46+02:00;524;ESSONNE SUD OUEST;La Bretonne;627139;6822655;462225;bus;5;false;unknown;unknown;Les Granges-le-Roi;91284;1431;-;48.50005134723016, 2.0137103553883313
