zdc,ligneLabel,destination,accId,labelPosition,position,positionMax,equipement,directionId,terminusReel,zdcSuivant
71264,7,Châtelet,,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71253
71264,11,Châtelet,,Avant,1,5,,1,Châtelet,
71328,1,"George V",,Milieu,4,6,,0,"Château de Vincennes",71318
71297,7,"Palais-Royal (Musée du Louvre)",,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",73788
71545,14,"Porte de Clichy",,Avant,3,8,,0,"Saint-Denis - Pleyel",72126
73620,4,"Saint-Michel Notre-Dame",,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",73618
72168,13,"Mairie de Saint-Ouen",,Milieu,3,5,,0,"Châtillon - Montrouge",72128
463564,1,"Boulevard Richard Lenoir",50147742,Arrière,6,6,,0,"Château de Vincennes",73626
71359,7,"Rue du Faubourg Saint-Martin",50147777,Milieu,3,5,,1,"Villejuif - Louis Aragon",71363
71426,4,"1 Bd de Rochechouart",50147785,Avant,2,6,,1,"Bagneux - Lucie Aubrac",71410
71264,14,"5 rue Saint-Denis",50147792,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",73788
71264,14,"Rue des Lavandières",50147796,Avant,3,8,Escalator,1,"Aéroport d'Orly",73626
71333,4,"51-53 boulevard de Strasbourg",50147802,Avant,1,6,,1,"Bagneux - Lucie Aubrac",73633
71359,5,"93 boulevard de Strasbourg",50147803,Avant,2,5,,0,"Bobigny - Pablo Picasso",71410
73636,4,"68 rue Réaumur",50147818,Arrière,6,6,,0,"Porte de Clignancourt",73633
73636,3,"81 rue Réaumur",50147819,Avant,1,5,,0,Gallieni,71293
71139,13,"Centre Commercial",50147840,Avant,2,5,,0,"Châtillon - Montrouge",73675
73653,4,"36 avenue du Général Leclerc",50147852,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",71030
71088,6,"Boulevard Edgard Quinet",50147856,Avant,1,5,,1,"Charles de Gaulle - Étoile",71108
71453,3,"Square Albert Besnard",50147858,Arrière,5,5,,0,Gallieni,71423
71370,14,"Place Gabriel Péri",50147867,Avant,3,8,,0,"Saint-Denis - Pleyel",71475
70657,4,"140 avenue du Général Leclerc",50147871,Arrière,6,6,,0,"Porte de Clignancourt",71030
70657,4,"134-136 boulevard Brune",50147872,Arrière,6,6,,0,"Porte de Clignancourt",71030
482368,9,"bd Haussmann",50147875,Arrière,5,5,,0,"Pont de Sèvres",73690
71808,3B,"Hôpital Tenon",50147893,Arrière,3,3,,0,"Porte des Lilas",71828
482368,9,"Boulevard Haussmann",50147906,Avant,1,5,,1,"Mairie de Montreuil",73689
71940,5,"Face au 1 avenue Jean-Jaurès",50147924,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71957
71815,2,"Ménilmontant (139/148 boulevard de)",50147951,Avant,1,5,,1,"Porte Dauphine",71834
71940,5,"Face au 196 boulevard de la Villette",50147954,Avant,1,5,,1,"Place d'Italie",71961
71318,1,"27 avenue des Champs-Elysées",50147973,Avant,2,6,,0,"Château de Vincennes",71305
73626,14,"25 boulevard Diderot",50147981,Milieu,4,8,Ascenseur,1,"Aéroport d'Orly",71607
71647,1,"180 avenue Galliéni",50148008,Arrière,6,6,,0,"Château de Vincennes",71650
71033,7,"Manufacture des Gobelins",50148017,Avant,1,5,,1,"Villejuif - Louis Aragon",71001
71199,8,"Face au 130-113 boulevard de Grenelle",50148030,Arrière,5,5,,1,"Pointe du Lac",71224
71614,8,"6 Place Félix Eboué",50148045,Avant,1,5,,1,"Pointe du Lac",71595
73695,7,"213 avenue Jean Jaurès",50148069,Milieu,3,5,,1,"Villejuif - Louis Aragon",72460
73689,9,"36 boulevard Haussmann",50148095,Arrière,5,5,,1,"Mairie de Montreuil",71330
71337,3,"Place de l' Opéra",50148103,Avant,1,5,,0,Gallieni,71313
71073,8,"8 boulevard Victor",50148153,Arrière,5,5,,0,Balard,
71224,8,"Avenue Duquesne",50148168,Arrière,5,5,,1,"Pointe du Lac",71242
71298,1,"Jardin des Tuileries",50148175,Avant,1,6,,1,"La Défense",71305
70172,8,"Route de Choisy",50148231,Arrière,5,5,,1,"Pointe du Lac",70021
70698,9,"122 avenue du Général Leclerc",50148235,Arrière,5,5,,0,"Pont de Sèvres",
73690,9,"83 boulevard Haussmann",50148289,Avant,1,5,,0,"Pont de Sèvres",71346
73690,9,"83 boulevard Haussmann",50148289,Arrière,5,5,,1,"Mairie de Montreuil",482368
71330,8,"Boulevard des Italiens",50148291,Avant,1,5,,1,"Pointe du Lac",71326
71750,9,"5 place Léon Blum",50148317,Arrière,5,5,,1,"Mairie de Montreuil",73647
73647,9,"188 boulevard Voltaire",50148320,Avant,1,5,,1,"Mairie de Montreuil",71694
71756,9,"Rue de Paris",50148340,Avant,1,5,,1,"Mairie de Montreuil",71785
71158,10,"Rue Fondary",50148370,Avant,1,5,,1,"Gare d'Austerlitz",71199
415852,11,"31 rue de Rivoli",50148393,Avant,1,5,,1,Châtelet,71264
72118,13,"Hôpital Gouin",50148517,Avant,1,5,,0,"Châtillon - Montrouge",71545
71517,1,"Défense (rond-point de la Défense)",50148546,Arrière,6,6,,1,"La Défense",
71264,14,"Place Marguerite de Navarre",50148652,Avant,2,8,,0,"Saint-Denis - Pleyel",73788
73626,14,"Place Louis Armand",50148653,Milieu,5,8,Ascenseur,0,"Saint-Denis - Pleyel",71264
71370,14,"Rue Saint-Lazare",50148706,Arrière,6,8,,1,"Aéroport d'Orly",71324
71311,9,"13 place de  la République",50148721,Avant,1,5,,1,"Mairie de Montreuil",71803
74041,12,"Angle de la rue Léon Blum et de l'Avenue George Sand",50148737,Arrière,4,5,,1,"Mairie d'Aubervilliers",72491
71073,8,"Rue Louis Armand",50148757,Arrière,5,5,,1,"Maisons-Alfort - Les Juilliottes",71086
71517,1,"Parvis de la Défense",50148843,Arrière,6,6,,1,"La Défense",
70248,7,"Boulevard Maxime Gorky",50148864,Arrière,4,5,,0,"La Courneuve - 8 Mai 1945",70375
73794,4,"Porte du Jour",50148872,Milieu,3,6,Escalator,0,"Porte de Clignancourt",479068
71545,14,"Bd Berthier",50148896,Avant,3,8,Escalator,1,"Aéroport d'Orly",71475
71572,14,"Bibliothèque François Mitterrand",50148909,Avant,1,8,Ascenseur,0,"Saint-Denis - Pleyel",71576
71870,11,"rue du Docteur Potain",50149586,Arrière,5,5,,0,Rosny-Bois-Perrier,71889
70645,14,"r. du Tage",50149929,Milieu,5,8,Escalator,0,"Saint-Denis - Pleyel",71557
73753,14,"r. du Languedoc",50149939,Avant,1,8,Ascenseur,0,"Saint-Denis - Pleyel",69974
71897,11,"bd de la Boissière",50210358,Arrière,5,5,Ascenseur,0,Rosny-Bois-Perrier,490782
71370,14,Saint-Augustin,,Avant,3,8,,1,"Aéroport d'Orly",71324
73689,7,"Chaussée d'Antin (La Fayette)",,Avant,1,5,,1,"Villejuif - Louis Aragon",71337
71853,11,Belleville,,Avant,1,5,,0,Rosny-Bois-Perrier,71864
71511,12,Marcadet-Poissonniers,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71510
71410,5,"Gare du Nord",,Milieu,3,5,Escalator,1,"Place d'Italie",71359
71607,14,Bercy,,Arrière,6,8,Ascenseur,1,"Aéroport d'Orly",71576
71324,14,Madeleine,,Avant,3,8,,0,"Saint-Denis - Pleyel",71370
72168,14,"Mairie de Saint-Ouen",,Avant,1,8,,0,"Saint-Denis - Pleyel",490784
71940,2,Jaurès,,Avant,1,5,,1,"Porte Dauphine",71961
482368,3,"Haussmann Saint-Lazare",,Avant,1,5,,0,Gallieni,71337
71135,5,"Gare d'Austerlitz",,Avant,1,5,,1,"Place d'Italie",71092
71370,12,Saint-Lazare,,Avant,1,5,,0,"Mairie d'Issy",71324
73618,10,Odéon,,Avant,1,5,Escalator,0,"Boulogne Pont de Saint-Cloud",73639
71407,7B,"Louis Blanc",,Arrière,3,3,,0,Pré-Saint-Gervais,71940
71324,8,Madeleine,,Arrière,5,5,,1,"Pointe du Lac",71337
71159,10,Duroc,,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71157
71607,14,Bercy,,Arrière,6,8,Ascenseur,1,"Aéroport d'Orly",71576
71337,7,Auber,,Arrière,5,5,,1,"Villejuif - Louis Aragon",73788
71517,1,"La Défense",,Arrière,6,6,,1,"La Défense",
71517,1,"La Défense",,Avant,1,6,,1,"La Défense",
71264,4,"Châtelet - Les Halles",,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",71223
71264,11,"Châtelet - Les Halles",,Avant,1,5,,1,Châtelet,
71056,4,Denfert-Rochereau,,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",73653
73626,14,"Gare de Lyon",,Avant,1,8,,0,"Saint-Denis - Pleyel",71264
73626,14,"Gare de Lyon",,Arrière,6,8,,1,"Aéroport d'Orly",71607
71264,11,"5 rue Saint-Denis",50147792,Arrière,5,5,,0,Rosny-Bois-Perrier,415852
71264,1,"7 avenue Victoria",50147798,Avant,2,6,,0,"Château de Vincennes",415852
73633,9,"18 rue Saint-Denis",50147823,Arrière,5,5,,0,"Pont de Sèvres",71320
73633,9,"28 boulevard Saint-Denis",50147825,Avant,1,5,,0,"Pont de Sèvres",71320
71370,13,"Rue de l' Arcade",50147868,Avant,1,5,,0,"Châtillon - Montrouge",71346
71808,3,Père-Lachaise,50147892,Avant,1,5,,0,Gallieni,71799
71799,3,"Rue de la Py",50147897,Avant,1,5,,1,"Pont de Levallois - Bécon",71808
71673,2,"Terre-plein face au 28 place de la Nation",50147946,Arrière,4,5,,1,"Porte Dauphine",71697
71940,5,"Face au 196 boulevard de la Villette",50147954,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71957
71318,1,"27 avenue des Champs-Elysées",50147973,Arrière,5,6,,1,"La Défense",71328
71297,1,"Place du Palais-Royal",50147988,Avant,1,6,,0,"Château de Vincennes",73630
71647,1,"113 avenue de Paris",50148005,Arrière,6,6,,1,"La Défense",71663
71607,14,"Boulevard de Bercy",50148041,Avant,3,8,Escalator,0,"Saint-Denis - Pleyel",73626
71607,6,"Boulevard de Bercy",50148041,Avant,1,5,,1,"Charles de Gaulle - Étoile",71597
73696,7,"54 avenue Jean Jaurès",50148063,Arrière,4,5,,0,"La Courneuve - 8 Mai 1945",
73696,7,"50 avenue Jean Jaurès",50148064,Milieu,3,5,,1,"Villejuif - Louis Aragon",73695
71363,7,"Terre-plein face au 107 rue du Faubourg Poissonnière",50148091,Arrière,5,5,,1,"Villejuif - Louis Aragon",71351
71076,7,"42 avenue des Gobelins",50148121,Milieu,3,5,,1,"Villejuif - Louis Aragon",71033
70604,7,"130 boulevard Masséna",50148134,Arrière,5,5,,1,"Mairie d'Ivry",70636
70375,7,"34 avenue de Paris",50148147,Arrière,4,5,,1,"Villejuif - Louis Aragon",70248
463564,8,"1 Boulevard Beaumarchais",50148193,Avant,1,5,,0,Balard,73622
71084,9,"Place de la Porte de Saint-Cloud",50148251,Avant,1,5,,1,"Mairie de Montreuil",71124
71285,9,"Place du Trocadéro",50148273,Arrière,5,5,,0,"Pont de Sèvres",71292
71346,13,"24 bis rue de la Boétie",50148288,Arrière,4,5,,0,"Châtillon - Montrouge",71305
71326,8,"3 boulevard Montmartre",50148300,Arrière,5,5,,1,"Pointe du Lac",71320
71148,10,"39 rue Liné",50148352,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",71153
71159,13,"Place Léon-Paul Fargue",50148362,Avant,1,5,,0,"Châtillon - Montrouge",71139
71147,10,"23 bis Boulevard Jean Jaurès",50148381,Arrière,5,5,,1,"Gare d'Austerlitz",73658
71853,2,"Terre-plein face au 1 boulevard de la Villette",50148414,Arrière,5,5,,1,"Porte Dauphine",71893
71853,11,"4 boulevard de la Villette",50148417,Avant,1,5,,0,Rosny-Bois-Perrier,71864
71909,11,"2 boulevard de la Liberté",50148420,Arrière,5,5,,0,Rosny-Bois-Perrier,490779
73640,12,"Terre-plein face au 78 boulevard Raspail",50148441,Avant,1,5,,0,"Mairie d'Issy",71138
71270,12,"223 Boulevard Saint-Germain",50148448,Avant,1,5,,0,"Mairie d'Issy",71227
73675,13,"73 avenue du Maine",50148482,Avant,1,5,,1,"Asnières - Gennevilliers - Les Courtilles",71139
71370,13,"11-13 place du Havre",50148492,Milieu,3,5,,0,"Châtillon - Montrouge",71346
72168,13,"2 avenue Gabriel Péri",50148506,Arrière,5,5,,1,"Saint-Denis - Université",72217
72168,13,"Place de la République",50148508,Arrière,4,5,Escalator,1,"Saint-Denis - Université",72217
72118,13,"Hôpital Gouin",50148517,Arrière,5,5,Escalator,1,"Asnières - Gennevilliers - Les Courtilles",72203
73626,1,"203 rue Bercy",50148559,Milieu,4,6,,1,"La Défense",463564
71264,1,"Théâtre du Châtelet",50148697,Arrière,6,6,,1,"La Défense",73630
71870,11,"240 rue de Belleville",50148712,Avant,1,5,,0,Rosny-Bois-Perrier,71889
71557,14,"91 rue de Tolbiac",50148724,Avant,1,8,,1,"Aéroport d'Orly",70645
72286,13,"Angle Boulevard Pierre de Coubertin / Avenue Lucien Lanternier",50148729,Arrière,4,5,Ascenseur,0,"Châtillon - Montrouge",72240
71347,2,"Avenue Hoche",50148764,Milieu,3,5,,0,Nation,71367
71597,6,"Avenue de France",50148821,Milieu,3,5,Ascenseur,1,"Charles de Gaulle - Étoile",73651
71940,7B,"Avenue Secrétan",50148876,Arrière,3,3,,1,"Louis Blanc",71407
71545,13,"Bd Berthier",50148896,Avant,2,5,,1,"Asnières - Gennevilliers - Les Courtilles",72118
71572,14,"Bibliothèque François Mitterrand",50148909,Arrière,7,8,Escalator,1,"Aéroport d'Orly",71557
72491,12,"rue de la Commune",50149328,Avant,1,5,,1,"Mairie d'Aubervilliers",72524
71947,11,"bd Henri Barbusse",50149889,Arrière,5,5,Ascenseur,0,Rosny-Bois-Perrier,71897
71897,11,"r. des Saules Clouet",50149893,Arrière,5,5,Escalier,0,Rosny-Bois-Perrier,490782
70645,14,"r. du Tage",50149929,Milieu,5,8,Escalator,1,"Aéroport d'Orly",70445
70645,14,"r. Tagore",50149930,Arrière,6,8,Escalator,1,"Aéroport d'Orly",70445
70645,14,"r. de la Vistule",50149931,Arrière,6,8,Escalier,1,"Aéroport d'Orly",70445
70645,14,"r. de la Vistule",50149931,Arrière,6,8,Escalier,0,"Saint-Denis - Pleyel",71557
69974,14,"r. de Bicêtre",50149935,Arrière,7,8,Ascenseur,1,"Aéroport d'Orly",73753
69677,14,"Entrée / Sortie",50149942,Milieu,4,8,Escalator,1,"Aéroport d'Orly",63284
490784,14,"23 rue Pleyel",50149984,Avant,2,8,Escalator,0,"Saint-Denis - Pleyel",
490779,11,"bd du Gén. Leclerc",50210356,Arrière,5,5,Ascenseur,0,Rosny-Bois-Perrier,71947
490779,11,"r. de la Liberté",50210357,Arrière,5,5,Ascenseur,0,Rosny-Bois-Perrier,71947
71897,11,"bd de la Boissière",50210358,Avant,2,5,Ascenseur,0,Rosny-Bois-Perrier,490782
71326,8,"Grands Boulevards",,Avant,1,5,,0,Balard,71330
71370,12,Saint-Augustin,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71355
71607,6,Bercy,,Arrière,5,5,,0,Nation,71606
71607,6,Bercy,,Avant,1,5,,1,"Charles de Gaulle - Étoile",71597
73626,1,"Gare de Lyon",,Milieu,3,6,,0,"Château de Vincennes",71654
71370,13,Saint-Lazare,,Avant,1,5,,0,"Châtillon - Montrouge",71346
72168,14,"Mairie de Saint-Ouen",,Avant,3,8,,1,"Aéroport d'Orly",72126
73626,1,"Gare de Lyon",,Milieu,3,6,,0,"Château de Vincennes",71654
71370,3,Saint-Lazare,,Milieu,3,5,,1,"Pont de Levallois - Bécon",73617
73690,9,Saint-Lazare,,Arrière,5,5,,0,"Pont de Sèvres",71346
71403,2,Villiers,,Milieu,3,5,,1,"Porte Dauphine",73671
463564,1,Bastille,,Milieu,3,6,,0,"Château de Vincennes",73626
71326,9,"Grands Boulevards",,Avant,1,5,,1,"Mairie de Montreuil",71320
415852,1,"Hôtel de Ville",,Arrière,6,6,,1,"La Défense",71264
71264,7,Châtelet,,Arrière,5,5,,1,"Villejuif - Louis Aragon",71217
415852,11,"Hôtel de Ville",,Arrière,4,5,,1,Châtelet,71264
71324,8,Madeleine,,Avant,1,5,,0,Balard,71298
73636,4,Réaumur-Sébastopol,,Milieu,3,6,,0,"Porte de Clignancourt",73633
71940,7B,Jaurès,,Arrière,2,3,,1,"Louis Blanc",71407
71298,1,Concorde,,Avant,1,6,,1,"La Défense",71305
71614,8,"Daumesnil (Félix Eboué)",,Arrière,5,5,,0,Balard,71631
71654,1,Reuilly-Diderot,,Avant,1,6,,0,"Château de Vincennes",71673
71654,8,Reuilly-Diderot,,Avant,1,5,,0,Balard,74001
71654,8,Reuilly-Diderot,,Arrière,5,5,,1,"Pointe du Lac",71631
71434,2,"Paris Gare du Nord",,Avant,1,5,,1,"Porte Dauphine",71426
73633,4,"18 rue Saint-Denis",50147823,Avant,1,6,,1,"Bagneux - Lucie Aubrac",73636
73633,4,"10 boulevard Bonne Nouvelle",50147827,Arrière,6,6,,0,"Porte de Clignancourt",71333
71139,12,"73 boulevard du Montparnasse",50147836,Arrière,4,5,,1,"Mairie d'Aubervilliers",71138
71370,13,"Place Gabriel Péri",50147867,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",71382
71370,14,"Gare SNCF",50147870,Milieu,4,8,Ascenseur,1,"Aéroport d'Orly",71324
474152,2,"Avenue Bugeaud",50147914,Avant,1,5,,1,"Porte Dauphine",
73635,3,"Palais Brongniart",50147917,Arrière,5,5,,0,Gallieni,73634
73671,2,"1 Place de la République Dominicaine",50147937,Avant,1,5,,0,Nation,71403
425779,1,"85 avenue Charles de Gaulle",50147963,Arrière,6,6,,1,"La Défense",71442
71328,1,"101 avenue des Champs-Elysées",50147974,Milieu,4,6,,1,"La Défense",71347
71199,10,"Face au 130-113 boulevard de Grenelle",50148030,Arrière,5,5,,1,"Gare d'Austerlitz",71157
71900,7B,"28 rue Botzaris",50148059,Avant,1,3,Ascenseur,1,"Louis Blanc",71920
70596,7,"166-168 boulevard Masséna",50148129,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",70645
71073,8,"Rue Balard",50148155,Avant,1,5,,1,"Maisons-Alfort - Les Juilliottes",71086
71132,8,"21 place du Commerce",50148166,Arrière,5,5,,1,"Pointe du Lac",71199
71324,14,"2 rue Tronchet",50148178,Avant,1,8,Ascenseur,0,"Saint-Denis - Pleyel",71370
71693,8,"70 rue du Faubourg Saint-Antoine",50148195,Arrière,5,5,,1,"Pointe du Lac",74001
74001,8,"31 rue de Chaligny",50148199,Avant,1,5,,1,"Pointe du Lac",71654
71631,8,"68 rue de Reuilly",50148204,Arrière,5,5,,1,"Pointe du Lac",71614
71591,8,"275 avenue Daumesnil",50148211,Avant,1,5,,0,Balard,71595
70358,8,"Avenue du Général Leclerc",50148225,Avant,1,5,,1,"Pointe du Lac",70269
70021,8,"Le Mont-Mesly",50148233,Arrière,4,5,,0,Balard,70172
71054,9,"83 bis avenue Edouard Vaillant",50148246,Avant,1,5,,1,"Mairie de Montreuil",71084
71084,9,"Gare routière",50148247,Arrière,5,5,,1,"Mairie de Montreuil",71124
71285,9,"Place du Trocadéro",50148268,Arrière,5,5,,0,"Pont de Sèvres",71292
71285,6,"Place du Trocadéro",50148268,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71301
71285,9,"Place du Trocédero",50148269,Arrière,5,5,,0,"Pont de Sèvres",71292
71285,6,"Place du Trocadéro",50148273,Avant,1,5,,0,Nation,71237
71290,9,"Avenue Montaigne",50148277,Avant,1,5,,1,"Mairie de Montreuil",71318
71318,9,"60 avenue Montaigne",50148282,Arrière,5,5,,0,"Pont de Sèvres",71290
71346,13,"24 bis rue de la Boétie",50148288,Avant,2,5,,1,"Asnières - Gennevilliers - Les Courtilles",71370
71330,9,"Boulevard des Italiens",50148291,Arrière,5,5,,0,"Pont de Sèvres",73689
71330,9,"Rue Marivaux",50148292,Arrière,5,5,,1,"Mairie de Montreuil",71326
71326,8,"15 boulevard Poissonnière",50148302,Arrière,5,5,,0,Balard,71330
71326,8,"20 boulevard Poissonnière",50148303,Avant,1,5,,1,"Pointe du Lac",71320
71803,9,"20 rue de Crussol",50148304,Arrière,5,5,,0,"Pont de Sèvres",71311
71781,9,"86 boulevard Voltaire",50148308,Arrière,5,5,Ascenseur,0,"Pont de Sèvres",71803
71159,10,"bd du Montparnasse",50148364,Avant,1,5,,1,"Gare d'Austerlitz",71170
71199,10,"67 avenue de la Motte-Picquet",50148368,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",71158
71853,2,"130 boulevard de Belleville",50148416,Avant,1,5,,0,Nation,71834
71075,12,"337 rue de Vaugirard",50148430,Arrière,5,5,,1,"Mairie d'Aubervilliers",71091
71203,10,"Square Boucicaut",50148445,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71170
71270,12,"Rue de Bellechasse",50148447,Avant,1,5,,1,"Mairie d'Aubervilliers",73642
461505,13,"r. de l'Avenir",50148469,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",70562
73766,13,"r. Jean Bleuzen",50148471,Avant,2,5,Escalator,0,"Châtillon - Montrouge",70562
71370,14,"Galeries marchandes - Gare Saint-Lazare",50148489,Arrière,7,8,,0,"Saint-Denis - Pleyel",71475
71370,3,"Galeries marchandes - Gare Saint-Lazare",50148489,Avant,1,5,,1,"Pont de Levallois - Bécon",73617
72168,13,"10 place de la République",50148507,Arrière,4,5,Escalator,1,"Saint-Denis - Université",72217
71545,14,"1 boulevard Berthier",50148516,Arrière,8,8,Ascenseur,0,"Saint-Denis - Pleyel",72126
71545,13,"1 boulevard Berthier",50148516,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",72118
71347,6,"1 avenue de la Grande Armée",50148550,Arrière,5,5,,1,"Charles de Gaulle - Étoile",
73620,4,"Musée du moyen Age",50148607,Avant,1,6,,0,"Porte de Clignancourt",71223
71264,11,"Place Marguerite de Navarre",50148652,Arrière,5,5,,0,Rosny-Bois-Perrier,415852
71889,3B,"171 Boulevard Mortier",50148658,Avant,1,3,,0,"Porte des Lilas",
70698,9,"Avenue du Général Leclerc",50148659,Avant,1,5,,0,"Pont de Sèvres",
463564,8,"Port de l'Arsenal",50148660,Avant,1,5,,0,Balard,73622
463564,1,"Port de l'Arsenal",50148660,Milieu,4,6,,1,"La Défense",71222
71370,14,"14 rue du Havre",50148663,Avant,3,8,,0,"Saint-Denis - Pleyel",71475
71324,14,"Face au 20 place de la Madeleine",50148699,Milieu,5,8,Ascenseur,1,"Aéroport d'Orly",73788
71576,14,"Cour Chamonard",50148702,Milieu,4,8,Escalator,1,"Aéroport d'Orly",71572
71576,14,"Cour Chamonard",50148702,Arrière,6,8,Ascenseur,1,"Aéroport d'Orly",71572
71311,11,"Av de la République",50148717,Avant,2,5,,0,Rosny-Bois-Perrier,71840
71311,5,"Av de la République",50148717,Avant,1,5,,1,"Place d'Italie",71803
71311,8,"10 place de la République",50148722,Milieu,3,5,,0,Balard,73633
71311,5,"10 place de la République",50148722,Milieu,3,5,,1,"Place d'Italie",71803
71311,9,"10 place de la République",50148722,Milieu,3,5,,0,"Pont de Sèvres",73633
72286,13,"20, rue la redoute",50148728,Arrière,4,5,Ascenseur,0,"Châtillon - Montrouge",72240
72286,13,"20, rue la redoute",50148728,Avant,1,5,,1,"Asnières - Gennevilliers - Les Courtilles",
72286,13,"Angle Boulevard Pierre de Coubertin / Avenue Lucien Lanternier",50148729,Avant,2,5,Ascenseur,1,"Asnières - Gennevilliers - Les Courtilles",
72217,13,"Centre Paris - Pleyel",50148732,Arrière,5,5,,0,"Châtillon - Montrouge",72168
72217,13,"Centre Paris - Pleyel",50148732,Avant,1,5,,1,"Saint-Denis - Université",72285
71320,8,"Boulevard de Bonne Nouvelle",50148758,Avant,1,5,,1,"Pointe du Lac",73633
71320,9,"Boulevard de Bonne Nouvelle",50148758,Avant,1,5,,1,"Mairie de Montreuil",73633
71347,2,"Avenue Hoche",50148764,Avant,1,5,,1,"Porte Dauphine",71315
72078,13,"Rue Liebniz",50148815,Arrière,5,5,Escalator,1,"Saint-Denis - Université",72128
71889,3B,"Avenue Gambetta",50148816,Avant,1,3,,0,"Porte des Lilas",
71654,1,"Boulevard Diderot",50148822,Avant,1,6,,1,"La Défense",73626
73648,5,"Boulevard Richar Lenoir",50148823,Avant,1,5,,1,"Place d'Italie",73621
71795,3,"Avenue de la République",50148825,Avant,1,5,,0,Gallieni,71787
415852,11,"Rue de Rivoli",50148847,Arrière,5,5,,0,Rosny-Bois-Perrier,71273
71147,10,"Rue du Chateau",50148851,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",70721
478883,4,"Boulevard Ornano",50148858,Avant,1,6,,0,"Porte de Clignancourt",
71330,9,"1 Boulevard Haussmann",50148861,Avant,1,5,,1,"Mairie de Montreuil",71326
72126,14,"Rue Pierre Dreyfus",50148890,Arrière,8,8,,0,"Saint-Denis - Pleyel",72168
71545,14,"Rue André Suarez",50148895,Avant,3,8,,0,"Saint-Denis - Pleyel",72126
71545,14,"Bd Berthier",50148896,Avant,1,8,Ascenseur,1,"Aéroport d'Orly",71475
71545,13,"rue Fragonard",50148898,Arrière,5,5,,0,"Châtillon - Montrouge",73661
71572,14,"Rue du Chevaleret",50148910,Avant,1,8,Ascenseur,0,"Saint-Denis - Pleyel",71576
70604,7,"Bd Masséna",50148959,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",70596
70441,4,"4 av. Stalingrad Bagneux",50149174,Arrière,5,6,Escalator,0,"Porte de Clignancourt",70586
71897,11,"r. des Saules Clouet",50149893,Avant,1,5,Ascenseur,1,Châtelet,71947
