route_id;route_long_name;stop_id;stop_name;OperatorName;ArRTown;ArRPostalRegion;stop_Geopoint;ArRXEpsg2154;ArRYEpsg2154;shortName;bookingRules;mode;Pointgeo;Nom_commune;Code_insee;Extensions;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns
IDFM:C01294;341;IDFM:8338;Hôpital Beaujon;RATP;Clichy;92024;48.90825725775256, 2.3075585255025106;649244;6867807;341;;Bus;48.90825725776611, 2.3075585255025106;Clichy;92024;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01294:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01295;346;IDFM:25968;Chemin de Bondy;Transdev Ourcq;Rosny-sous-Bois;93064;48.885105792689856, 2.481229974220981;661957;6865135;346;;Bus;48.88510579270346, 2.4812299742209816;Rosny-sous-Bois;93064;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01295:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";true;unknown;unknown
IDFM:C01295;346;IDFM:28323;Pierre Montillet;Transdev Ourcq;Le Blanc-Mesnil;93007;48.92648442288009, 2.4693262564926877;661115;6869742;346;;Bus;48.926484422893594, 2.469326256492688;Le Blanc-Mesnil;93007;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01295:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";unknown;unknown;unknown
IDFM:C01295;346;IDFM:25967;Chemin de Bondy;Transdev Ourcq;Rosny-sous-Bois;93064;48.8850921275908, 2.480152818533287;661878;6865134;346;;Bus;48.8850921276044, 2.4801528185332873;Rosny-sous-Bois;93064;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01295:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";true;unknown;unknown
IDFM:C01295;346;IDFM:492689;Gare de Rosny - Bois-Perrier;Transdev Ourcq;Rosny-sous-Bois;93064;48.88362961604311, 2.4809310466120067;661934;6864971;346;;Bus;48.88362961605671, 2.480931046612007;Rosny-sous-Bois;93064;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01295:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";unknown;unknown;unknown
IDFM:C01295;346;IDFM:2254;Echangeur de Rosny;Transdev Ourcq;Rosny-sous-Bois;93064;48.88651495754678, 2.4723655339199024;661308;6865296;346;;Bus;48.88651495756038, 2.472365533919903;Rosny-sous-Bois;93064;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01295:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";true;unknown;unknown
IDFM:C01295;346;IDFM:29099;Place de la Libération;Transdev Ourcq;Le Blanc-Mesnil;93007;48.942956398547096, 2.466673574279471;660933;6871575;346;;Bus;48.94295639856057, 2.4666735742794716;Le Blanc-Mesnil;93007;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01295:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";false;unknown;unknown
IDFM:C01295;346;IDFM:29366;République - Paladhile;Transdev Ourcq;Le Blanc-Mesnil;93007;48.93567174717399, 2.4685773415390084;661067;6870764;346;;Bus;48.93567174718748, 2.4685773415390084;Le Blanc-Mesnil;93007;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01295:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";unknown;unknown;unknown
IDFM:C01298;350;IDFM:19326;Anatole Sigonneau - Centre d'Affaires;Transdev Express Roissy;Le Blanc-Mesnil;93007;48.9525592036235, 2.4623422542766567;660623;6872645;350;;Bus;48.95255920363695, 2.4623422542766567;Le Blanc-Mesnil;93007;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01298:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";partial;unknown;unknown
IDFM:C01298;350;IDFM:34198;CDG T1 - RoissyBus (Niveau Arrivées - Porte 32);Transdev Express Roissy;Mauregard;77282;49.01465237097169, 2.5404968138329975;666387;6879514;350;;Bus;49.01465237098501, 2.5404968138329975;Mauregard;77282;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01298:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";partial;unknown;unknown
IDFM:C01298;350;IDFM:419700;Zone Technique;Transdev Express Roissy;Roissy-en-France;95527;49.01144969396613, 2.5331161603096386;665845;6879161;350;;Bus;49.011449693979436, 2.5331161603096386;Roissy-en-France;95527;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01298:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";partial;partial;partial
IDFM:C01298;350;IDFM:462807;Entretien Sud;Transdev Express Roissy;Roissy-en-France;95527;49.007425743703386, 2.511651506034444;664272;6878723;350;;Bus;49.00742574371671, 2.5116515060344446;Roissy-en-France;95527;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01298:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00033;740 (ex B);IDFM:16617;Capucines;Keolis Grand Paris Vallée de la Marne;Pontault-Combault;77373;48.79416676680207, 2.6044450663319183;670942;6854971;740;;Bus;48.79416676681588, 2.6044450663319183;Pontault-Combault;77373;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00033:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00038;6132;IDFM:23712;Gare de Jouy Sud;Keolis Vélizy Vallée de la Bièvre;Jouy-en-Josas;78322;48.76402118373081, 2.1623304118667814;638429;6851873;6132;;Bus;48.76402118374468, 2.162330411866782;Jouy-en-Josas;78322;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00038:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;true
IDFM:C00038;6132;IDFM:20372;Les Metz - Clair Bois;Keolis Vélizy Vallée de la Bièvre;Jouy-en-Josas;78322;48.777271753264344, 2.1677381931808166;638842;6853342;6132;;Bus;48.777271753278185, 2.167738193180817;Jouy-en-Josas;78322;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00038:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;true
IDFM:C00042;6133;IDFM:12757;Gare de Chaville - Vélizy;Keolis Vélizy Vallée de la Bièvre;Viroflay;78686;48.79933622871174, 2.1836147988224184;640034;6855783;6133;;Bus;48.79933622872552, 2.183614798822419;Viroflay;78686;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00042:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";partial;unknown;true
IDFM:C00043;6124;IDFM:24691;Exelmans;Keolis Vélizy Vallée de la Bièvre;Vélizy-Villacoublay;78640;48.78000710450438, 2.199486539236909;641178;6853622;6124;;Bus;48.78000710451822, 2.199486539236909;Vélizy-Villacoublay;78640;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00043:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;true
IDFM:C00043;6124;IDFM:20404;Vergennes;Keolis Vélizy Vallée de la Bièvre;Versailles;78646;48.79993277970793, 2.13916670331773;636770;6855884;6124;;Bus;48.799932779721736, 2.13916670331773;Versailles;78646;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00043:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";partial;unknown;true
IDFM:C00043;6124;IDFM:12739;Mermoz;Keolis Vélizy Vallée de la Bièvre;Vélizy-Villacoublay;78640;48.78762821699229, 2.1826546244983396;639950;6854482;6124;;Bus;48.7876282170061, 2.18265462449834;Vélizy-Villacoublay;78640;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00043:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;true
IDFM:C00043;6124;IDFM:12740;Mermoz;Keolis Vélizy Vallée de la Bièvre;Vélizy-Villacoublay;78640;48.787717777392984, 2.182598775128885;639946;6854492;6124;;Bus;48.78771777740681, 2.1825987751288856;Vélizy-Villacoublay;78640;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00043:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;true
IDFM:C00048;6140;IDFM:40805;Ermitage de Villebon;Keolis Vélizy Vallée de la Bièvre;Meudon;92048;48.79424785195613, 2.2189527732633874;642624;6855191;6140;;Bus;48.79424785196994, 2.2189527732633874;Meudon;92048;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00048:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";partial;unknown;true
IDFM:C00050;6123;IDFM:4261;Hôtel de Ville;Keolis Vélizy Vallée de la Bièvre;Versailles;78646;48.801621503813976, 2.1314053399223973;636202;6856078;6123;;Bus;48.80162150382777, 2.131405339922398;Versailles;78646;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00050:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;true
IDFM:C00062;7806;IDFM:35714;Rue de la Vesgre;Transdev Sud Yvelines;Condé-sur-Vesgre;78171;48.73602490191618, 1.6598585237854906;601446;6849270;7806;;Bus;48.73602490193012, 1.659858523785491;Condé-sur-Vesgre;78171;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00062:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00062;7806;IDFM:35514;Moulin des Rades;Transdev Sud Yvelines;Mantes-la-Ville;78362;48.96523919273562, 1.7087920526448623;605461;6874694;7806;;Bus;48.965239192749046, 1.7087920526448628;Mantes-la-Ville;78362;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00062:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00062;7806;IDFM:35563;Route de Tacoignières;Transdev Sud Yvelines;Richebourg;78520;48.82547782624334, 1.6428056889244202;600363;6859236;7806;;Bus;48.82547782625708, 1.6428056889244211;Richebourg;78520;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00062:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00062;7806;IDFM:35715;Rue de la Vesgre;Transdev Sud Yvelines;Condé-sur-Vesgre;78171;48.73587202312357, 1.6598624467310528;601446;6849253;7806;;Bus;48.7358720231375, 1.6598624467310532;Condé-sur-Vesgre;78171;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00062:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00062;7806;IDFM:4832;Arbouville;Transdev Sud Yvelines;Gazeran;78269;48.63808261320317, 1.8174597379626634;612872;6838197;7806;;Bus;48.63808261321733, 1.8174597379626642;Gazeran;78269;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00062:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00064;5367;IDFM:31480;Lycée Jean Monnet;Transdev Sud Yvelines;La Queue-les-Yvelines;78513;48.80323654997475, 1.7825609621351446;610584;6856596;5367;;Bus;48.80323654998852, 1.782560962135145;La Queue-les-Yvelines;78513;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00064:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00068;4603;IDFM:11320;Champagne;RD Saclay;Les Ulis;91692;48.68680192371094, 2.1727378190631166;639104;6843280;4603;;Bus;48.686801923725, 2.172737819063117;Les Ulis;91692;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00068:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C00068;4603;IDFM:4823;Essouriau;RD Saclay;Les Ulis;91692;48.67666192675599, 2.165916728359094;638590;6842158;4603;;Bus;48.67666192677007, 2.1659167283590945;Les Ulis;91692;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00068:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C00090;4501;IDFM:3160;Pasteur;Transdev Cœur Essonne;Longjumeau;91345;48.69091339809371, 2.2931288772438316;647970;6843651;4501;;Bus;48.69091339810775, 2.293128877243832;Longjumeau;91345;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00090:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";true;unknown;unknown
IDFM:C00090;4501;IDFM:33368;Avenue de l'Europe - Centre Commercial;Transdev Cœur Essonne;Massy;91377;48.72690062934381, 2.277985896611311;646892;6847662;4501;;Bus;48.72690062935778, 2.2779858966113116;Massy;91377;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00090:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";partial;unknown;unknown
IDFM:C00092;4305;IDFM:12049;ZAC;Keolis Val d'Essonne Deux Vallées;Itteville;91315;48.525618249645824, 2.3476746828386323;651833;6825241;4305;;Bus;48.52561824966025, 2.347674682838633;Itteville;91315;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00092:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;true;true
IDFM:C00105;4413;IDFM:19655;Crédit Agricole;Transdev Sud-Ouest Essonne;Angerville;91016;48.31580269989481, 1.9973038748064935;625667;6802192;4413;;Bus;48.315802699894846, 1.9973038748064937;Angerville;91016;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00105:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;unknown;unknown
IDFM:C01874;5288;IDFM:5847;Lycée Mansart;Transdev Sud Yvelines;Saint-Cyr-l'École;78545;48.805092872840945, 2.0634567336976612;631216;6856521;5288;;Bus;48.80509287285473, 2.0634567336976617;Saint-Cyr-l'École;78545;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01874:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01874;5288;IDFM:9965;Mendès France;Transdev Sud Yvelines;Guyancourt;78297;48.77222589212689, 2.0794641244349843;632349;6852853;5288;;Bus;48.772225892140746, 2.0794641244349847;Guyancourt;78297;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01874:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01874;5288;IDFM:21019;Claude Monet;Transdev Sud Yvelines;Guyancourt;78297;48.78379644608666, 2.0563020028800216;630662;6854159;5288;;Bus;48.7837964461005, 2.0563020028800216;Guyancourt;78297;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01874:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01874;5288;IDFM:13986;Clos Salibert;Transdev Sud Yvelines;Saint-Nom-la-Bretèche;78571;48.85489763492766, 2.0224365522465337;628272;6862095;5288;;Bus;48.854897634941324, 2.022436552246534;Saint-Nom-la-Bretèche;78571;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01874:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C01900;Le P'tit Bus du Pré;IDFM:493665;Les Bruyères 1;Origami / Paris Seine Mobilités;Les Lilas;93045;48.87927520306395, 2.4124579552817385;656909;6864522;P'TIT BUS;;Bus;48.87927520307756, 2.4124579552817385;Les Lilas;93045;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01900:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01900;Le P'tit Bus du Pré;IDFM:493653;Jean Jaurès - Belvédère;Origami / Paris Seine Mobilités;Le Pré-Saint-Gervais;93061;48.88058318816119, 2.4096070129012426;656701;6864669;P'TIT BUS;;Bus;48.880583188174796, 2.4096070129012426;Le Pré-Saint-Gervais;93061;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01900:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C00032;760 (ex D);IDFM:496941;Lucie Aubrac;Keolis Grand Paris Vallée de la Marne;Pontault-Combault;77373;48.78036523239368, 2.611163710627254;671428;6853434;760;;Bus;48.78036523240752, 2.611163710627254;Pontault-Combault;77373;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00032:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00052;6122;IDFM:11574;Zone Aéronautique;Keolis Vélizy Vallée de la Bièvre;Vélizy-Villacoublay;78640;48.77838113355734, 2.1825136660649354;639929;6853454;6122;;Bus;48.77838113357117, 2.182513666064936;Vélizy-Villacoublay;78640;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00052:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;true
IDFM:C00052;6122;IDFM:477614;Ploix;Keolis Vélizy Vallée de la Bièvre;Versailles;78646;48.79374248233671, 2.1426040935014896;637015;6855193;6122;;Bus;48.793742482350524, 2.1426040935014896;Versailles;78646;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00052:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;true
IDFM:C00072;4607;IDFM:495212;Université Paris-Saclay;RD Saclay;Orsay;91471;48.71156312966111, 2.172468143435698;639113;6846033;4607;;Bus;48.7115631296751, 2.172468143435698;Orsay;91471;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00072:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C00072;4607;IDFM:11416;Gare d'Orsay - L'Yvette;RD Saclay;Orsay;91471;48.699279753334935, 2.1808157651617615;639713;6844661;4607;;Bus;48.69927975334897, 2.180815765161762;Orsay;91471;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00072:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C00072;4607;IDFM:11435;Bois des Rames;RD Saclay;Orsay;91471;48.70702371734344, 2.1807215567984115;639715;6845522;4607;;Bus;48.70702371735744, 2.180721556798412;Orsay;91471;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00072:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01872;6243;IDFM:494393;Gare de Fontenay-le-Fleury;Transdev Versailles;Fontenay-le-Fleury;78242;48.807513863737526, 2.0398422166301633;629485;6856811;6243;;Bus;48.8075138637513, 2.0398422166301637;Fontenay-le-Fleury;78242;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01872:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C01951;7812;IDFM:424146;Gare de Coignières;Transdev Sud Yvelines;Coignières;78168;48.7439434493122, 1.9211491512273335;620672;6849856;7812;;Bus;48.74394344932612, 1.9211491512273338;Coignières;78168;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01951:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C01956;4220;IDFM:3112;La Serpente;TISSE;Grigny;91286;48.65493287477004, 2.3785922017219527;654229;6839598;4220;;Bus;48.65493287478416, 2.3785922017219527;Grigny;91286;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01956:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01956;4220;IDFM:3733;Barbusse Cassin;TISSE;Morsang-sur-Orge;91434;48.653774429051474, 2.3469864011984405;651900;6839488;4220;;Bus;48.65377442906559, 2.3469864011984405;Morsang-sur-Orge;91434;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01956:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01956;4220;IDFM:3574;Jean Moulin;TISSE;Viry-Châtillon;91687;48.66046088887464, 2.3675825220040942;653423;6840219;4220;;Bus;48.66046088888875, 2.3675825220040942;Viry-Châtillon;91687;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01956:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01305;361;IDFM:28965;Alcide d'Orbigny;RATP Cap Plaine Saint-Denis;Saint-Denis;93066;48.96540104542287, 2.363259036474231;653378;6874127;361;;Bus;48.965401045436295, 2.3632590364742314;Saint-Denis;93066;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01305:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01305;361;IDFM:25630;Jean Jaurès - Salengro;RATP Cap Plaine Saint-Denis;Villetaneuse;93079;48.96447514420347, 2.344955551931469;652037;6874035;361;;Bus;48.9644751442169, 2.344955551931469;Villetaneuse;93079;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01305:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01307;367;IDFM:10433;Claude Monet;RATP Cap Défense Seine Ouest;Rueil-Malmaison;92063;48.89052170730687, 2.1675783108293127;638963;6865934;367;;Bus;48.89052170732045, 2.167578310829313;Rueil-Malmaison;92063;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01307:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";true;unknown;unknown
IDFM:C01308;368;IDFM:25483;Maurice Ravel;RATP Cap Plaine Saint-Denis;Sarcelles;95585;48.975789845460845, 2.3826390159386857;654806;6875271;368;;Bus;48.975789845474246, 2.382639015938686;Sarcelles;95585;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01308:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01314;388;IDFM:479473;Jean Longuet;RATP;Bagneux;92007;48.80061045240802, 2.3133170789330797;649562;6855834;388;;Bus;48.80061045242181, 2.31331707893308;Bagneux;92007;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01314:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01315;389;IDFM:24905;Lycée E.J. Marey;ATM Croix du Sud;Boulogne-Billancourt;92012;48.83181549260695, 2.234206241595067;643785;6859357;389;;Bus;48.83181549262068, 2.2342062415950674;Boulogne-Billancourt;92012;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01315:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01315;389;IDFM:477578;Hôtel de Ville;ATM Croix du Sud;Boulogne-Billancourt;92012;48.83583873556641, 2.2389046564674673;644134;6859801;389;;Bus;48.83583873558012, 2.2389046564674677;Boulogne-Billancourt;92012;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01315:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";unknown;unknown;unknown
IDFM:C01317;391;IDFM:29509;Sentier des Brugnauts;ATM Croix du Sud;Bagneux;92007;48.79160670944346, 2.3038660723508895;648859;6854839;391;;Bus;48.79160670945726, 2.3038660723508895;Bagneux;92007;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01317:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";unknown;unknown;unknown
IDFM:C01319;394;IDFM:24537;Carnot - Jean Jaurès;ATM Croix du Sud;Fontenay-aux-Roses;92032;48.7910270211209, 2.2848983063007524;647465;6854787;394;;Bus;48.79102702113471, 2.284898306300753;Fontenay-aux-Roses;92032;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01319:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01319;394;IDFM:12242;Les Blagis;ATM Croix du Sud;Fontenay-aux-Roses;92032;48.78530960274594, 2.3021126328567596;648724;6854140;394;;Bus;48.785309602759746, 2.30211263285676;Fontenay-aux-Roses;92032;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01319:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";unknown;unknown;unknown
IDFM:C01319;394;IDFM:417843;Division Leclerc - Brosselette;ATM Croix du Sud;Châtillon;92020;48.79889341780707, 2.2843275801331506;647431;6855662;394;;Bus;48.79889341782087, 2.2843275801331506;Châtillon;92020;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01319:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";unknown;unknown;unknown
IDFM:C01319;394;IDFM:37027;Les Sablons;ATM Croix du Sud;Châtillon;92020;48.797310857903504, 2.2813950700959276;647214;6855488;394;;Bus;48.7973108579173, 2.2813950700959276;Châtillon;92020;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01319:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";unknown;unknown;unknown
IDFM:C01319;394;IDFM:24554;Tennis - Général Leclerc;ATM Croix du Sud;Fontenay-aux-Roses;92032;48.79158730491358, 2.2793503664781007;647058;6854853;394;;Bus;48.7915873049274, 2.279350366478101;Fontenay-aux-Roses;92032;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01319:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01320;395;IDFM:492970;Réaumur;RATP Cap Massy-Juvisy;Clamart;92023;48.77608073684784, 2.240059242206195;644155;6853156;395;;Bus;48.77608073686168, 2.240059242206195;Clamart;92023;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01320:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";true;unknown;unknown
IDFM:C01321;396;IDFM:29356;Lindbergh;RATP Cap Pompadour;Rungis;94065;48.744789801120056, 2.35980203389612;652926;6849599;396;;Bus;48.744789801133976, 2.35980203389612;Rungis;94065;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01321:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";true;unknown;unknown
IDFM:C01321;396;IDFM:493444;Gare de Thiais-Orly;RATP Cap Pompadour;Thiais;94073;48.746234785828754, 2.372772782857257;653881;6849752;396;;Bus;48.74623478584267, 2.3727727828572576;Thiais;94073;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01321:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";partial;false;true
IDFM:C01321;396;IDFM:22884;Général de Gaulle - Croix de Berny;RATP Cap Pompadour;Antony;92002;48.76224874080581, 2.3083526058627917;649160;6851572;396;;Bus;48.762248740819686, 2.308352605862792;Antony;92002;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01321:"", ""@version"": ""any"", ""ClimateControlList"": ""airConditioning""}}";true;unknown;unknown
