zdc,latitude,longitude
63010,48.70567376865522,2.335357230948838
63012,48.70604497888834,2.313547215600892
63014,48.70596827069659,2.333328567725889
63006,48.70541797239079,2.346857539102975
63009,48.705445996325025,2.355316897027299
63004,48.705247496689765,2.3395823037791748
63002,48.70543903818461,2.499049411197207
415187,48.74337103652573,1.390213866751422
71879,48.87622715161637,2.4255676897761638
71885,48.877147428192245,2.393352586759853
71883,48.87689363724714,2.4497070556917238
71889,48.8771184656046,2.4082282894845704
71887,48.87739283683545,2.484054169667907
71881,48.87641624318252,2.4674367670230404
415195,48.74333490717359,1.3611131358994968
71893,48.87778941125399,2.37050679184217
71895,48.87793548795872,2.396247627674587
71897,48.87760926145612,2.4547647778183115
71890,48.877995046257745,2.475696920690836
71892,48.878058535055914,2.4193027366610367
71891,48.877992171063134,2.4269935124569737
420828,48.625136494579536,2.4403047820564594
420835,48.62920807906379,2.431074363284169
478110,48.93893476132634,2.9402930370338267
462755,48.968844838708705,2.3581289803984897
462751,48.83561892887821,2.1700218946924847
479184,48.937366055452294,2.5910028323555396
462770,48.753348923922225,2.177165298689891
462761,48.397600533842116,2.7260193695747192
418852,48.64083246675497,1.8212526577081458
479122,48.88069911935177,2.226314997078459
479102,48.72634690276317,2.8243541265959147
462719,48.88961798368009,2.732513648183015
420882,48.9487835756298,2.024952366990477
420954,48.99194582756849,1.8165614896924878
420953,48.97501546863286,1.8051503139957443
420957,48.98548655026852,1.7593733490717829
479068,48.86364981981673,2.3499446739974927
479062,49.03283457739796,2.020529242018896
462653,48.6546457860664,2.4376063881056975
479071,48.93516785071515,2.1772243966141263
462640,48.709983498088334,2.5237480329752704
479083,48.84620328847428,2.521794690213742
461505,48.810622111384355,2.3026794607873935
479097,48.84326786303456,2.5197845941711146
462671,48.87444826134756,2.727226729875133
420962,49.0059190763484,1.7335484638376413
462611,48.874131872538996,2.5703468036556325
461532,48.78896365458629,2.0427222797971925
417573,48.968316707181245,3.2333155051216376
411284,48.930711853270864,2.5151490870048305
69054,48.97147236875236,3.1491082178705545
69056,48.97462564547156,2.6383146290475197
69050,48.973028002996784,2.9035784322110882
69052,48.973875559428336,2.8387346510142346
69059,48.972564893753066,3.187575903051069
69045,48.96980564418568,3.2375358629571065
