zdc,label,commune,latitude,longitude
67643,"La Tuilerie",Amillis,48.74008085,3.11713705
68012,Craboches,Mouroux,48.82296701,3.0563462
62040,"Pré Rigot","Le Mée-sur-Seine",48.54620064,2.62443018
62001,"Route de Montereau",Melun,48.5404071,2.67634234
66893,"Le Chêne Godon",Notre-Dame-de-la-Mer,49.05135376,1.50238901
63200,Mendès-France,Magny-les-Hameaux,48.71938659,2.07656164
63359,"Cours de l'Europe","Le Mesnil-Saint-Denis",48.74184357,1.95610408
63171,Chèvrefeuille,Saint-Rémy-lès-Chevreuse,48.71681252,2.08102496
68569,Champlion,"La Trétoire",48.88744303,3.23237356
68080,Primefosse,Montolivet,48.82879522,3.42108605
68160,Laulinoue,Montdauphin,48.8402247,3.39781193
68328,Boulivillers,Rebais,48.86394616,3.22659832
68324,"Collège Les Creusottes",Villeneuve-sur-Bellot,48.86283892,3.33447949
68027,"Champ Bardin",Saint-Barthélemy,48.82226573,3.38371436
67922,Monument,Coulommiers,48.80965011,3.08289778
67580,"Fontaine Ramée",Dagny,48.72659619,3.16482512
67762,"Les Parrichets",Beautheil-Saints,48.77791717,3.09880993
67834,Montigny,"La Ferté-Gaucher",48.79272942,3.29176388
68718,Romeny,Jouarre,48.91601369,3.14699134
68303,Croupet,Doue,48.86080743,3.15292818
67998,Charnois,Pommeuse,48.82199095,2.99671763
67907,"La Vacherie",Saint-Siméon,48.80601689,3.2030502
67671,"Le Tertre",Touquin,48.7511148,3.03558105
67697,Paradis,Faremoutiers,48.75837539,3.0262542
67698,Boulangerie,Beautheil-Saints,48.75852907,3.0514747
68107,Châteaurenard,Saint-Léger,48.83427549,3.27853678
67982,"Les Trois Maisons",Saint-Barthélemy,48.81769664,3.36954438
68383,"La Boyère",Rebais,48.86888285,3.23618955
67854,"Le Poncet",Pommeuse,48.7972581,3.01135353
63152,Mairie,Saint-Aubin,48.71566795,2.13984821
68690,"Les Lignères",Mareuil-lès-Meaux,48.91230911,2.85336021
68754,"Collège de la Dhuis",Nanteuil-lès-Meaux,48.92732489,2.88436572
69458,Vasset,Coulombs-en-Valois,49.10618332,3.12374318
68188,"Rue du Tertre",Voulangis,48.84788897,2.90345569
68205,"Rue de l'Orme",Voulangis,48.84989477,2.89323164
68448,"Rue de Crécy",Couilly-Pont-aux-Dames,48.87767639,2.86793744
68681,Replonges,Hondevilliers,48.9075925,3.3297467
69013,Pavillons,Poincy,48.96625427,2.93280461
68450,"Montpichet N°76",Bouleurs,48.8780125,2.88897458
68729,Monthomé,Saint-Cyr-sur-Morin,48.91998812,3.18606959
68313,Sinoël,Crécy-la-Chapelle,48.86824004,2.8827111
69167,Marais,Sainte-Aulde,48.99934078,3.20041643
69173,"Les Davids",Sainte-Aulde,49.00061306,3.16174467
70034,Mozart,Sceaux,48.78066279,2.30729197
480494,"Collège Parc Frot",Meaux,48.96474913,2.87302894
480508,"Chemin de Laître",Bouleurs,48.88392979,2.9102887
68733,Champtortet,Saint-Cyr-sur-Morin,48.92113553,3.19404284
62913,"Village - Collège IDF",Villebon-sur-Yvette,48.70015594,2.25692606
63140,"Plateau de Moulon - Corbeville",Orsay,48.71406907,2.173244
66808,"Notre Dame de la Mer",Notre-Dame-de-la-Mer,49.04426007,1.52580958
70353,"La Poste",Arcueil,48.80396692,2.33267512
66060,"Chemin du Moulin",Lommoye,48.9940218,1.50754052
66616,"Les 4 Stops",Notre-Dame-de-la-Mer,49.02826731,1.53513959
64751,"Chapeau Demoiselle",Goussonville,48.92127884,1.76867655
67094,Collège,Vigny,49.08737116,1.92315127
64681,Mairie,Jumeauville,48.91065432,1.78779845
66830,"Chemin de Viarmes",Attainville,49.0503288,2.33595118
64948,"Les Loges",Neauphlette,48.93740605,1.52067407
66466,"Route de Bonnières","La Villeneuve-en-Chevrie",49.01589216,1.52483738
66679,"Mère Biquette",Méricourt,49.03403227,1.62568701
482707,"Vert Village",Bréval,48.94484973,1.54241851
66661,Tasses,"La Villeneuve-en-Chevrie",49.0229273,1.50828231
66617,Tilleuls,Oinville-sur-Montcient,49.03069046,1.84738626
66971,"Base de Loisirs",Moisson,49.06041518,1.67754989
73784,Saint-Rémy-la-Vanne,Saint-Rémy-la-Vanne,48.80015276,3.24625234
67318,"Monument aux Morts",Theuville,49.153506,2.07218123
74229,"Le Heaulme","Le Heaulme",49.16591529,1.99937136
416946,Mairie,Villers-en-Arthies,49.08795492,1.72539764
67066,"Le Tremblay",Villers-en-Arthies,49.07838541,1.74490674
74214,Epagnes,Santeuil,49.12651582,1.9437526
482374,Lavoir,Guiry-en-Vexin,49.10759902,1.84892227
417085,"La Feuge",Arthies,49.08902264,1.79133762
67137,"Haute Souris",Chaussy,49.10229324,1.71567758
67151,Mairie,Amenucourt,49.10634059,1.64208233
67361,Ducourt,Saint-Gervais,49.16834233,1.73632228
67249,Calvaire,Charmont,49.13721832,1.79114511
64889,"Mare Nogris",Neauphlette,48.93466824,1.55428038
65313,"Les Devins",Bréval,48.96217236,1.54466461
65576,"Poirier Godart",Boissy-Mauvoisin,48.97348795,1.57776446
64877,Fortelle,Longnes,48.93164813,1.58001409
73783,"Gare de Chauffry",Saint-Siméon,48.81127787,3.17477446
421835,"Victor Hugo",Chilly-Mazarin,48.70475074,2.29673327
478459,"Route d'Estouches",Mérévillois,48.32026062,2.10085689
412601,Lolainville,Engenville,48.22631278,2.22959769
496050,"Château des Rentiers (Rue Nationale)","Paris 13e",48.8290573,2.36526499
63498,Mairie,Dannemarie,48.76127443,1.6086912
59427,"Saint Cyr la Rivière",Saint-Cyr-la-Rivière,48.35503642,2.14834891
60049,"Mairie / Église",Saint-Maurice-Montcouronne,48.58112981,2.12334715
59554,Mairie,Saint-Hilaire,48.43323321,2.07534501
59832,"Mesnil Grand",Roinville,48.53310955,2.05872434
59820,Église,Roinville,48.53089662,2.04297038
59780,Beaurepaire,Dourdan,48.5247478,2.03465168
59589,"Ancienne Gare",Plessis-Saint-Benoist,48.43646564,2.00771089
59462,Congerville,Congerville-Thionville,48.38745733,1.98850816
59688,Saudreville,Villeconin,48.49866437,2.13227833
59723,Cimetière,Villeconin,48.51255836,2.12661886
59844,Mairie,Sermaise,48.53729534,2.08089304
59564,"HLM Bas",Étampes,48.43394574,2.14267595
59831,"Clos Fortin",Dourdan,48.53377831,2.01577167
59839,Cimetière,Dourdan,48.53562993,2.01557436
59942,"Pont Rué",Saint-Cyr-sous-Dourdan,48.56533638,2.03877673
59929,"Les Loges",Saint-Cyr-sous-Dourdan,48.56361109,2.0490956
462004,Caille,Mérévillois,48.33081182,2.10282219
60097,"La Soulodière",Courson-Monteloup,48.58987584,2.15093151
59733,"Les Roches",Janville-sur-Juine,48.51519264,2.26461044
59731,Mairie,Janville-sur-Juine,48.51396608,2.25976663
427077,"La Belle Étoile",Saint-Maurice-Montcouronne,48.57866156,2.14139264
60017,Marais,"Le Val-Saint-Germain",48.5758132,2.100444
482820,"Rue du Bel-Air",Dourdan,48.53479214,2.00678501
59681,"Le Rotoir",Boissy-le-Sec,48.49510065,2.08419031
59536,Pierrefitte,Saint-Hilaire,48.42923076,2.10483256
59702,"Grande Rue",Chauffour-lès-Étréchy,48.50339703,2.16884712
59460,"Monument aux Morts",Chalou-Moulineux,48.38634187,2.02067876
59575,"Les Boutards",Chalo-Saint-Mars,48.43632856,2.06391958
59526,"Bois de la Pucelle",Chalo-Saint-Mars,48.42771059,2.05951734
59705,Venant,Boissy-le-Sec,48.50577548,2.09304779
67756,"Les Tournelles",Hautefeuille,48.77818303,2.95405813
496991,Janville,Janville-sur-Juine,48.51009274,2.2306573
66262,"Jean Broutin",Conflans-Sainte-Honorine,49.00502854,2.10262185
480346,"Hameaux le Vinot (Rue du Bois des Plis)","La Trétoire",48.86995461,3.26547684
60306,"Route d'Epernon",Saint-Hilarion,48.61244156,1.6859371
497145,"Clos d'Ambert",Noisy-le-Grand,48.84395553,2.56557449
67003,Église,Puiseux-en-France,49.06848155,2.47768594
497139,"Général Leclerc / Mairie Annexe",Puiseux-en-France,49.05732199,2.50074273
497136,Lamartine,Mitry-Mory,48.95662087,2.59949516
63455,"Le Gué",Saint-Rémy-l'Honoré,48.75935194,1.86963586
420663,"Allée du Côteau",Saint-Rémy-lès-Chevreuse,48.70725875,2.07971156
425355,"Lycée Fontaineroux",Héricy,48.43910606,2.8004096
492701,"Porche des Écoles (Rue du Pont de l'Arcade)",Noisy-sur-École,48.37435533,2.49638227
61444,"Chemin de la Saussay / Les Grandes Vallées",Noisy-sur-École,48.38629392,2.5026974
494011,"Les Canches",Achères-la-Forêt,48.35686208,2.5612265
67552,Mairie,"Le Plessis-Feu-Aussoux",48.71572361,3.03232203
67488,Chaubuisson,Fontenay-Trésigny,48.7011474,2.90645801
496829,"Place du Gue",Grandpuits-Bailly-Carrois,48.59427041,2.9843104
496822,"Cimetière de Noisy",Noisy-le-Sec,48.89436182,2.45339592
496816,"Cimetière aux Ânes",Noisy-Rudignon,48.33743751,2.92969403
496813,Epigny,Diant,48.26947512,3.00025606
496809,Cornoy,Diant,48.27133755,3.00361197
496807,"Le Plessis Haut",Châtenay-sur-Seine,48.42099795,3.07264787
496806,"Chemin Bailly",Courcelles-en-Bassée,48.4112921,3.05308058
496796,Villoiseau,Blennes,48.24604462,3.01448137
496790,Solétanche,Cannes-Écluse,48.38026028,2.9645753
496785,Paradis,Voulx,48.28596355,2.96981549
62334,"Suzanne Lenglen",Saint-Pierre-du-Perray,48.6109071,2.50668219
62059,"Lycée George Sand","Le Mée-sur-Seine",48.54925192,2.63657541
62454,"Les Vignes",Tigery,48.64117127,2.50341082
62458,Justice,Tigery,48.6425399,2.50808064
62530,"Anatole France",Combs-la-Ville,48.66142827,2.54635659
68050,Village,Croissy-Beaubourg,48.82878438,2.66351866
67912,"École Jaurès",Émerainville,48.80997672,2.62647974
68382,"Collège du Vieux Chêne",Chessy,48.87153915,2.76550251
479422,Poste,Roissy-en-Brie,48.79251365,2.64510383
495724,"Hameaux le Vinot (Traverse du Vinot)","La Trétoire",48.87346797,3.25860991
65321,Église,Boissy-Mauvoisin,48.96367124,1.57965846
66875,Église,Blaru,49.04959275,1.47748381
66585,Église,Fontenay-Saint-Père,49.02714758,1.75119153
62574,Église,Champcenest,48.67005158,3.28268681
64312,Église,Saint-Nom-la-Bretèche,48.857503,2.01878931
61053,Église,Mondreville,48.14310195,2.60960174
59454,"La Forêt Sainte Croix","La Forêt-Sainte-Croix",48.38386418,2.22993746
59490,"La Montagne",Morigny-Champigny,48.40835369,2.21476817
426356,"Centre de Loisirs",Coubert,48.67111285,2.69185739
67659,"Collège Les Hyverneaux",Lésigny,48.74733987,2.62263004
495824,"Parc Leblanc",Viry-Châtillon,48.67234543,2.37310219
425799,"Croissy-Beaubourg - Z.I. Pariest",Croissy-Beaubourg,48.82768311,2.63750884
70514,"Place de l'Ecluse",Saint-Maurice,48.81482759,2.45619065
460884,"Cheval Blanc",Pantin,48.89547342,2.41275254
421401,"Collège Liberté",Drancy,48.91367438,2.45045062
63017,"La Hauteville","La Hauteville",48.70412985,1.61757905
74215,"Ferme de Noncienne",Bonnelles,48.62995354,2.0188894
59858,Place,Saint-Sulpice-de-Favières,48.54144658,2.1785402
59947,Tuilerie,Breuillet,48.56657309,2.13546418
63227,"La Jaunière",Adainville,48.72115817,1.66895459
60399,"Les Carneaux",Bullion,48.62196323,1.99276989
492731,"Rue de la Tour",Montgeron,48.70756942,2.46960604
420940,Michon,Gargenville,48.99141042,1.8088047
59523,"Rousset - Audigers",Boutigny-sur-Essonne,48.42120588,2.38993876
463489,Mairie,Mulcent,48.88072543,1.65182553
69043,"Collège Langevin - Lycée Balzac",Mitry-Mory,48.97322764,2.65054967
494514,Chambergeot,Noisy-sur-École,48.38504135,2.49583422
59448,"Marolles en Beauce",Marolles-en-Beauce,48.37579169,2.20376153
493023,Stade,Saint-Maurice-Montcouronne,48.58213212,2.12141866
74179,"Avenue du Général Leclerc",Ballancourt-sur-Essonne,48.52967479,2.37604023
412648,"Grande Place",Morigny-Champigny,48.42271951,2.22398839
480270,"La Padole",Mondeville,48.48527618,2.44435383
59432,Mespuits,Mespuits,48.35598552,2.27180327
59914,"Les Cèdres",Mennecy,48.56047268,2.43462579
68677,"Frédéric Levé",Villevaudé,48.91067744,2.65757293
69321,Lessart,Marchémoret,49.05572167,2.73977053
69139,Calvaire,Compans,48.99317924,2.66555609
67199,Église,Genainville,49.12499392,1.75197115
73980,Barian,Sartrouville,48.9382644,2.20024556
65042,Saint-Nicolas,Maisons-Laffitte,48.94657199,2.136453
64705,Colombier,Carrières-sur-Seine,48.91618328,2.19441729
64661,Carnot,Carrières-sur-Seine,48.90958434,2.17882946
480005,"Mairie de Mériel / Mériel",Mériel,49.07868523,2.20497933
67001,"La Charbonnière",Villiers-Adam,49.06781746,2.23176319
67231,"Route de Royaumont",Viarmes,49.13410738,2.3719422
64828,"Émile Zola",Poissy,48.9311228,2.03518602
65698,"Lycée Jacques Vaucanson","Les Mureaux",48.98146178,1.92370632
66384,Cimetière,Vaux-sur-Seine,49.01067538,1.95890402
66259,"La Roche",Triel-sur-Seine,49.00545293,2.0091057
66583,"Square du 19 mars 1962",Menucourt,49.02779683,1.98403714
59541,"Les Cours",Saint-Hilaire,48.42920472,2.09428828
59635,"Le Bréau",Richarville,48.46777342,1.98200939
59720,"Bois Fourgon",Villeconin,48.51216676,2.13705132
59759,Mondétour,Sermaise,48.5224046,2.07717235
473435,Gendarmerie,Lardy,48.51907212,2.25197578
74180,"Estouches / Église",Mérévillois,48.30247631,2.1340131
462548,"Hameau du Plateau",Roinville,48.49780821,2.06222732
59399,Montreau,Mérévillois,48.30522104,2.05525749
59632,"Paray Douaville",Paray-Douaville,48.46357887,1.87701808
60114,"Fontaine aux Cossons",Vaugrigneuse,48.59171887,2.11134493
462338,Jaugy,Fontaine-la-Rivière,48.36310797,2.14721913
59437,Terrasse,Saclas,48.35773101,2.12304598
59798,"Collège Émile Auvray",Dourdan,48.52864555,2.02063572
59951,"Bout du Vau","Le Val-Saint-Germain",48.5664105,2.06978294
60177,"La Roncière",Fontenay-lès-Briis,48.59939413,2.15864356
59742,"Route de Torfou",Chamarande,48.51914065,2.21109208
59434,"Mairie de Fontaine-la-Rivière",Fontaine-la-Rivière,48.35681411,2.15409821
59423,École,Abbéville-la-Rivière,48.34663169,2.16589675
59557,"D 82",Chalo-Saint-Mars,48.43382188,2.06779043
497045,"Quai Voltaire","Le Pecq",48.9021423,2.10777873
496963,Mutualité,Ballancourt-sur-Essonne,48.53929991,2.38110057
66427,"Collège de la Montcient",Gaillon-sur-Montcient,49.01340702,1.90312526
72908,Boulards,Sucy-en-Brie,48.76432027,2.517545
62542,"Arcy (Abribus)",Chaumes-en-Brie,48.66334451,2.86959207
60438,"Clos Moissons",Briis-sous-Forges,48.64105214,2.12242473
62473,"Grille du Château",Beauvoir,48.6465316,2.86021351
59847,"La Mare",Ablis,48.53776389,1.87102642
67470,"Lycée Blaise Pascal Parking",Brie-Comte-Robert,48.6980326,2.59515847
67481,"Croix Rouge",Presles-en-Brie,48.70060026,2.74666165
67543,"Pied de Coq",Servon,48.71663423,2.59544931
67639,Penthievre,Tournan-en-Brie,48.74251299,2.77308546
67633,"Rue de Villé",Tournan-en-Brie,48.74157257,2.77518377
62128,Bertagnes,Rubelles,48.55822862,2.68009444
67601,"Station Service",Pézarches,48.73482223,2.98863284
67397,"Collège Les Remparts",Rozay-en-Brie,48.6837642,2.96053906
490564,"George Sand",Ris-Orangis,48.64860591,2.41158689
487993,"Rue de la Forêt","Le Vaudoué",48.35940671,2.52132543
67995,"Lavoir (Rue du Château)",Mouroux,48.82155303,3.0604442
67576,"Jean Gabin",Chevry-Cossigny,48.73021068,2.66654655
67608,Mairie,Pézarches,48.73567708,2.99430273
62427,Granvillé,Aubepierre-Ozouer-le-Repos,48.63050298,2.91874297
59510,"Les Audigers",Boutigny-sur-Essonne,48.41877975,2.39052106
68734,"Les Nolongues",Mareuil-lès-Meaux,48.92337443,2.85689073
426230,"Mairie / Rond-Point",Berchères-sur-Vesgre,48.86055473,1.58362874
413732,"Château d'Eau",Lagny-le-Sec,49.08566692,2.74569825
72833,Plantes,Villecresnes,48.71901974,2.5251949
72828,Mai,Villecresnes,48.71685992,2.52717187
62545,"Segrez D211",Courpalay,48.66324545,2.93543437
73776,Bourgneuf,Rochefort-en-Yvelines,48.60031904,2.00451149
66203,"George Viard",Conflans-Sainte-Honorine,49.002101,2.10075891
493506,Taillis,Yerres,48.69822302,2.47959284
493499,"Pierre Percée",Neauphle-le-Vieux,48.8153637,1.86319181
70062,Panorama,Bourg-la-Reine,48.78293888,2.32149795
64836,Mairie,Flacourt,48.9281017,1.64661217
68709,"Ferme du Balleau",Jouarre,48.91472938,3.09100601
72954,"Place Gambetta",Sucy-en-Brie,48.77819489,2.5145317
72996,Clodoche,Chennevières-sur-Marne,48.79326019,2.52357999
63363,"Jean Moulin",Verrières-le-Buisson,48.74347028,2.25628254
59894,Telecom,Prunay-en-Yvelines,48.55335273,1.79028968
480518,"Moulin de la Planche",Villebon-sur-Yvette,48.70094554,2.23386809
62894,"Collège Jules Verne",Villebon-sur-Yvette,48.69915752,2.22998083
66111,"Lycée Saint-Exupéry",Mantes-la-Jolie,48.99688372,1.69189161
60102,Vernet,Ollainville,48.59046319,2.22793104
424308,"Les Ruelles",Égly,48.58360475,2.23571976
60020,République,Breuillet,48.57604025,2.17264298
60031,Montauban,Breuillet,48.5786587,2.18577931
417777,"Henri IV",Rosny-sur-Seine,49.00101129,1.62902099
417781,Mésanges,Rosny-sur-Seine,49.00057369,1.61987452
65112,"Chemin de l'Epine",Mézières-sur-Seine,48.94967375,1.79363441
65948,Coquetiers,"Les Mureaux",48.99207947,1.92136821
66831,Bretons,Mousseaux-sur-Seine,49.046747,1.65254777
62233,Marolles,Mortery,48.58148713,3.24582099
59893,"Haut Fuyeau",Saint-Yon,48.55502108,2.17976389
59887,Mairie,Saint-Chéron,48.55385483,2.12468412
60012,"Fontaine Cadoret",Breuillet,48.57459128,2.16996817
61988,"Quai Pasteur",Melun,48.53828253,2.65653732
61128,"Rue du Gâtinais","La Madeleine-sur-Loing",48.21005673,2.70204803
61056,"Pont de Dordives",Château-Landon,48.14710397,2.75173599
61338,"Place Parodi",Montigny-sur-Loing,48.34272743,2.77216388
61331,"Les Garennes",Montigny-sur-Loing,48.33979803,2.73100301
61117,"La Garenne","La Madeleine-sur-Loing",48.20141274,2.70325436
61286,L'Auberge,Grez-sur-Loing,48.31274224,2.68319066
425093,"Grand Ceriseaux",Souppes-sur-Loing,48.18495641,2.77265628
61169,"Ferme Saint Louis",Poligny,48.24863887,2.77042836
61484,"Lycée André Malraux",Montereau-Fault-Yonne,48.39499452,2.95744603
62354,Ecury,Louan-Villegruis-Fontaine,48.61131907,3.47156302
67036,Massenet,Mériel,49.07267616,2.21554144
74209,Couperdrix,Augers-en-Brie,48.66028186,3.34473891
62263,"Salle des Fêtes",Rouilly,48.58399125,3.28839132
72822,L'Orangerie,Villecresnes,48.71187375,2.53091383
62089,Temploux,Saint-Fargeau-Ponthierry,48.55378457,2.52632579
62113,Fercot,Saint-Fargeau-Ponthierry,48.55726962,2.53180966
62149,Champagne,Saint-Fargeau-Ponthierry,48.56249324,2.52880853
61685,"Salle des Fêtes",Machault,48.45563165,2.82880305
61646,"Espinard / Fontaineroux",Héricy,48.43657346,2.80302857
61700,Chapendu,Pamfou,48.46337057,2.85769814
61920,"Belle Allée",Sivry-Courtry,48.527093,2.75085853
61388,"Collège Elsa Triolet",Varennes-sur-Seine,48.37242064,2.93515667
61344,Meun,Achères-la-Forêt,48.34618609,2.56462223
59472,Chesnay,Noisy-sur-École,48.39534567,2.49651899
59407,Mairie,Nanteau-sur-Essonne,48.3159508,2.41709794
61309,Lotissement,Villiers-sous-Grez,48.32342324,2.64857607
59393,Herbeauvilliers,Buthiers,48.28220104,2.4747234
61305,Bessonville,"La Chapelle-la-Reine",48.32129676,2.59414282
62272,Saint-Martin,Beauchery-Saint-Martin,48.58499389,3.4374707
492078,"Place Marine",Maisons-Laffitte,48.95326967,2.14494442
65641,"Quai de Seine","La Frette-sur-Seine",48.98027501,2.17314947
65866,"Emile Glay",Montigny-lès-Cormeilles,48.99015484,2.1845252
424287,"Collège Isabelle Autissier",Herblay,49.00109535,2.13897728
65243,"Chemin Vert",Cormeilles-en-Parisis,48.9611224,2.20265266
66547,"Chemin des Gendarmes",Taverny,49.02487444,2.21279048
65302,"Base de Loisirs","La Frette-sur-Seine",48.96639577,2.18182475
66789,"Haute Borne",Méry-sur-Oise,49.04559585,2.15506459
66865,Mairie,"Le Mesnil-Aubry",49.05156455,2.399919
480006,"Place Jean Gabin",Mériel,49.07731981,2.20382313
66570,"Place des Sept Fontaines",Taverny,49.02742549,2.21100149
66999,"Bord Haut",Villiers-Adam,49.0673765,2.22750004
414511,"Collège Anne-Marie Javouhey",Senlis,49.20829482,2.58220624
68951,"Lycée Pierre de Coubertin",Meaux,48.95756373,2.86436169
62799,"Institut Saint-Pierre",Brunoy,48.69456278,2.49225151
62523,Maurevert,Chaumes-en-Brie,48.65510595,2.81559217
67586,Réveillon,Férolles-Attilly,48.73091313,2.63021303
67447,"Saint Mathurin",Voinsles,48.69109225,3.00277148
62479,Courfruit,Aubepierre-Ozouer-le-Repos,48.64765366,2.91499694
65212,"Place Montaigne",Maisons-Laffitte,48.95803698,2.16681157
59482,Mairie,Puiselet-le-Marais,48.4062944,2.2640258
59471,"La Main Ferme",Valpuiseaux,48.39806821,2.30529404
59475,"Maison Rouge",Valpuiseaux,48.40204446,2.30063407
59413,Fenneville,Brouy,48.32763524,2.28815694
59421,Mairie,Champmotteux,48.34219834,2.31967601
60822,Beaulieu,"La Ville-du-Bois",48.65805478,2.26928242
70420,"Henri Barbusse",Arcueil,48.8096912,2.33990063
70826,"George Sand",Rueil-Malmaison,48.87180362,2.17630301
70814,"Tuck Stell",Rueil-Malmaison,48.86905197,2.17244752
64014,"Vallée des Fosses",Bazainville,48.81488518,1.68494897
74167,"Rue des Noyers",Saint-Jean-de-Beauregard,48.66982555,2.16719372
480983,"Rond-Point des Écoles",Gometz-la-Ville,48.67015867,2.12700207
482113,"Les Pavillons",Limours,48.65315034,2.08643355
62092,"Les Chaises",Chalautre-la-Grande,48.54870006,3.45339956
63967,"Collège Saint-Simon",Jouars-Pontchartrain,48.80467103,1.88921483
62984,"Collège P. de Coubertin",Chevreuse,48.70304943,2.04541716
60513,Mulleron,Janvry,48.63502563,2.15610281
59969,Reculet,Longvilliers,48.56888731,1.97280673
59978,"Le Petit Plessis",Longvilliers,48.56993399,1.96073541
60680,Mairie,Pecqueuse,48.64641199,2.04840532
425006,"Les Sorbiers",Pecqueuse,48.6447481,2.05295594
60024,"Rue de Courson",Saint-Maurice-Montcouronne,48.58460549,2.12746514
60073,"Les Chenaux",Fontenay-lès-Briis,48.58713127,2.14955225
60628,"Bois de Montmarre",Janvry,48.64642266,2.15228092
63001,"Air et Soleil",Saint-Rémy-lès-Chevreuse,48.70486824,2.09646959
64461,Village,Montainville,48.88201838,1.86020941
64352,"Croix Verte",Beynes,48.86314839,1.87154149
63820,Place,Mareil-le-Guyon,48.79030877,1.8513772
60029,Martinière,Saint-Arnoult-en-Yvelines,48.57807575,1.94339645
63773,Maladrerie,Méré,48.78438849,1.80713408
60394,Mairie,Saint-Hilarion,48.62048333,1.73317312
63767,"La Surie",Grosrouvre,48.78362432,1.76816851
489174,"La Chapelle",Saint-Martin-de-Bréthencourt,48.50577452,1.89332312
60842,Guipérreux,Hermeray,48.6586557,1.6950148
59861,Denisy,Sainte-Mesme,48.54242682,1.93872262
64539,"Saint Léonard",Arnouville-lès-Mantes,48.89222956,1.72156937
63988,"Square Coty","La Queue-les-Yvelines",48.80481019,1.76324261
64181,"Route du Moutier",Béhoust,48.82761264,1.71639703
483646,"Les Brouassins",Beynes,48.83553296,1.84761479
424823,Gendarmerie,"La Queue-les-Yvelines",48.80330748,1.75798138
64525,"Bas / Côté Lainée",Montchauvet,48.89352055,1.63482546
64088,Mairie,Villiers-Saint-Frédéric,48.81950434,1.89130966
64281,"Bonneville Château",Civry-la-Forêt,48.84964511,1.59668223
64130,"Léon Blum",Plaisir,48.82305385,1.96312762
64090,"Collège Apollinaire",Plaisir,48.81970014,1.94170131
64066,"Val Joyeux",Villepreux,48.81772526,2.00176407
64329,"Buisson Sainte-Anne",Saint-Nom-la-Bretèche,48.86017455,2.01554938
61671,Volangis,Vimpelles,48.44557998,3.18506506
61653,Vimpelles,Vimpelles,48.43995586,3.16786032
61989,"Saint Loup de Naud",Saint-Loup-de-Naud,48.53546688,3.2126763
61716,Servigny,Luisetaines,48.46787786,3.19311163
61810,"Rue des Roses",Cessoy-en-Montois,48.50537905,3.14481194
61717,Place,Luisetaines,48.4681495,3.18055859
62131,Pigy,Léchelle,48.55457947,3.40981773
62346,Parc,Chenoise-Cucharmoy,48.61231447,3.19714415
61829,Mairie,Savins,48.50970569,3.20075252
61615,"Le Rôty",Salins,48.42538321,3.0080291
62283,"La Charmoye","La Croix-en-Brie",48.59334354,3.06792379
74218,Gendarmerie,Donnemarie-Dontilly,48.47373474,3.13404991
62021,"Ferme Hennepont",Poigny,48.54124962,3.29727334
62221,Courtevroust,Maison-Rouge,48.57471225,3.14168244
62572,Champcouelle,Villiers-Saint-Georges,48.66811424,3.40543831
74197,Boôlot,Voulton,48.61045271,3.36478534
479890,Beaurepaire,Vanvillé,48.54583239,3.12116035
62363,Beauchery,Beauchery-Saint-Martin,48.61549048,3.40367417
61605,"Vieux Pont",Mouy-sur-Seine,48.42005157,3.23857838
61639,"Petit Peugny",Mouy-sur-Seine,48.43291776,3.25106077
67595,"Vieux Maisons - Mairie",Saint-Mars-Vieux-Maisons,48.73063271,3.34007745
480122,"Luttin 1",Voulangis,48.85181127,2.90500197
63221,"Van Gogh",Magny-les-Hameaux,48.72226549,2.08480353
63484,"Le Lac",Voisins-le-Bretonneux,48.76289808,2.05067645
63176,"Chemin de la Chapelle",Magny-les-Hameaux,48.71758017,2.07792573
64166,"Le Square",Villepreux,48.82714012,2.00151568
63830,"Collège La Clef Saint-Pierre",Élancourt,48.79232865,1.96931973
74258,"Silos D209",Beautheil-Saints,48.74083566,3.10835401
68847,"Collège La Rochefoucauld","La Ferté-sous-Jouarre",48.94274381,3.1359546
68580,Gibraltar,"La Trétoire",48.88915986,3.21848467
68062,Thiercelieux,Montolivet,48.82557314,3.40351627
68141,Mairie,Saint-Léger,48.83899726,3.25420171
67689,"Les Queurses",Choisy-en-Brie,48.7550614,3.23536176
68009,"Les Limons",Chauffry,48.82170745,3.18855176
67664,Pressoucy,Beautheil-Saints,48.74655146,3.07976478
67777,"Stop D111",Marolles-en-Brie,48.78102307,3.16196219
67738,Ranchien,Marolles-en-Brie,48.76747499,3.15073634
67915,"Le Jariel",Jouy-sur-Morin,48.80727721,3.29706021
67902,"Le Hardroit",Jouy-sur-Morin,48.80429786,3.27942507
68769,"Les Corbiers",Jouarre,48.92891909,3.10302725
68553,"Les Neuillis",Doue,48.88621874,3.20340383
68467,"Les Chaises",Doue,48.87705705,3.16710096
67896,Lavanderie,Pommeuse,48.80481226,3.01579377
68054,"Montblu Château",Mouroux,48.8271313,3.07245091
67997,"Collège George Sand",Mouroux,48.82176109,3.03483931
68002,"Bois Guyot",Mouroux,48.82201761,3.04731524
67808,"Les Bordes RN34",Choisy-en-Brie,48.78916255,3.20834746
67668,Mémillion,Beautheil-Saints,48.74997966,3.04142872
67704,Mairie,Beautheil-Saints,48.75979931,3.04640182
67669,Glatigny,Beautheil-Saints,48.75045306,3.05002502
