ID_Line;Document_Name;URL;Type;Name_Line
C02800;Plan de ligne 6577;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251226T131001Z-685b43b2-38b9-4da5-9bd2-3f8251a94e6e.pdf;PLAN;6577
C02801;Fiche horaires 6578 - 1er septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251013T130711Z-061db067-9f35-496c-beab-f0058e196ddd.pdf;HORAIRE;6578
C02809;Plan de ligne 4627;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260527T153213Z-03c69c8c-db64-4b20-9710-dfb283c80748.pdf;PLAN;4627
C02811;Plan de ligne 4666;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250825T101550Z-cef2faa9-a82d-4330-ae1e-104f9a75eb18.pdf;PLAN;4666
C02812;Fiche WEB ligne DM152S (467...) Hiver 2025-2026, à partir du lundi 5 janvier 2026;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aTrjJHNYClf9oEbj_FicheWEBligneDM152S-467...-Hiver2025-2026%2C%C3%A0partirdulundi5janvier2026.pdf;HORAIRE;4671
C02813;Fiche WEB ligne DM152S (467...) Hiver 2025-2026, à partir du lundi 5 janvier 2026;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aTrjJHNYClf9oEbj_FicheWEBligneDM152S-467...-Hiver2025-2026%2C%C3%A0partirdulundi5janvier2026.pdf;HORAIRE;4673
C02814;Fiche WEB ligne DM152S (467...) Hiver 2025-2026, à partir du lundi 5 janvier 2026;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aTrjJHNYClf9oEbj_FicheWEBligneDM152S-467...-Hiver2025-2026%2C%C3%A0partirdulundi5janvier2026.pdf;HORAIRE;4674
C02815;Plan de ligne 4672;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250825T100733Z-e354a8f5-0e4c-4e30-a6f3-1baa72802882.pdf;PLAN;4672
C02816;Plan de ligne 4670;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250825T100326Z-8e6e49a8-0450-4ac0-84cd-b7b3358f8906.pdf;PLAN;4670
C02818;Fiche WEB ligne 1 scolaire (4652) Hiver 2025-2026, à partir du lundi 1er septembre 2025;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aKS9w6Tt2nPbaevj_FicheWEBligne1scolaire-4652-Hiver2025-2026%2C%C3%A0partirdulundi1erseptembre2025.pdf;HORAIRE;4652
C02821;Horaires été 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260625T111948Z-c07b6171-4135-435b-9ee5-6140d0963f8d.pdf;HORAIRE;TàD 4306
C02821;Plan Bus TàD 4306;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260625T112041Z-823f792e-1bc7-4239-8a19-7574d250a2fa.pdf;PLAN;TàD 4306
C02829;Horaires valables du 6 juillet au 31 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260623T123927Z-6beb69f9-6b16-4029-96f2-84c8a2276a9e.pdf;HORAIRE;1104
C02829;Plan de ligne 1104;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251215T144032Z-b1340a4a-2a7a-4ad7-be58-33e44d3842ca.pdf;PLAN;1104
C02831;Plan de ligne 9513;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251212T145557Z-155ef58d-6529-43af-8f13-53ce5a153c1b.pdf;PLAN;9513
C02835;Plan de ligne Express 9517;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260130T170327Z-658af949-c2b0-44f4-a8c7-e49492782ee0.pdf;PLAN;9517
C02839;Plan ligne - Soir Franconville Sud;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260731T154405Z-83dfe857-6ef8-4c87-8b3b-038c42f09a88.pdf;PLAN;Soir Franconville Sud
C02842;Ligne 1410 - Horaires valables du 24 août 2026 au 11 juillet 2027 inclus.;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T093337Z-ee98434c-59c6-48e3-b65c-0577287e11e0.pdf;HORAIRE;1410
C02846;Ligne 1413;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260731T155609Z-1db1ed9d-b634-465b-8938-f24e4d0e3809.pdf;PLAN;1413
C02847;Ligne 1430 - Horaires valables du 3 aout 2026 au 23 aout 2026 inclus.;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T170001Z-eed272d0-50c6-4fca-97b1-2f61397fd876.pdf;HORAIRE;1430
C02850;Ligne 1424 - Horaires valables du 24 août 2026 au 11 juillet 2027 inclus.;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T095901Z-79a3e031-d57c-4ffa-b66b-0d495fb908ba.pdf;HORAIRE;1424
C02851;Ligne 1425 - Horaires valables du 3 aout 2026 au 29 aout 2027 inclus.;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T170632Z-3ba66ecd-b5db-4255-b7fb-51472206af9c.pdf;HORAIRE;1425
C02852;Horaires valables du 23 mars au 31 décembre 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260317T163626Z-ca3b3933-7a15-47ea-a744-c7a0debb0c08.pdf;HORAIRE;1119
C02853;Fiche Horaire TAD Carnelle Pays de France;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260728T101513Z-e93de03d-c71d-4dac-b555-d2aa4725cebf.pdf;HORAIRE;TàD Luzarches - Goussainville
C02854;Ligne 711;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260429T144958Z-c3d38956-2caa-4610-a273-cf3a1282610a.pdf;PLAN;7711
C02859;Plan de ligne - 732;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260608T092423Z-2725297f-bd26-4fec-901d-aac3e6ca3bf4.pdf;PLAN;732 (ex 500)
C02860;Plan de ligne - 733;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260608T092448Z-a2c8588e-ae6d-4462-9fa4-5e7bc79874fd.pdf;PLAN;733 (ex 500)
C02863;Plan de ligne - 774;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260608T092558Z-d442b934-aa22-4404-a0c6-8748dd7d3494.pdf;PLAN;774 (ex 501)
C02867;Plan de ligne - 724;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260608T092737Z-ac507d29-243a-41da-8b7b-755b21b82283.pdf;PLAN;724 (ex 4S)
C02872;Ligne 313 - Horaires valables du 13 juillet 2026 au 18 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260612T091054Z-33c16c28-0dfe-46b0-b43b-530c6e4224d7.pdf;HORAIRE;313
C02882;Horaires ligne 3450 valables du 1er septembre 2026 au 3 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260806T132726Z-3f2524b5-cc92-4f52-9075-f2a1da846828.pdf;HORAIRE;3450
C00297;Plan ligne 6403 - Gare Argenteuil-Argenteuil Bérionne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260703T062908Z-5120d44c-d0ca-483f-91e7-6cce3eef4406.pdf;PLAN;6403
C00304;Plan ligne 1511;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260602T070359Z-e4206728-e193-4fac-98e9-40e79b57cdfb.pdf;PLAN;1511
C00305;Plan Ligne 1533;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240306T161016Z-1f7aa5b1-b139-4119-a235-b4bcc299b94e.pdf;PLAN;1533
C00309;Plan Lignes 64-65-66 Sartrouville (circuit);https://ilico.iledefrance-mobilites.fr/uploads/plans/20260706T090353Z-93159b57-299c-4601-bc54-35901e800ac3.pdf;PLAN;6464
C00311;Plan Lignes 6464-6565-6466 - Sartrouville (circuit);https://ilico.iledefrance-mobilites.fr/uploads/plans/20260706T090526Z-20650b2a-3d7b-4d6b-8217-4a4a3f40e062.pdf;PLAN;6466
C00312;Plan ligne 6402 - Argenteuil-Enghien les Bains;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260703T062323Z-f855c747-8e22-4f32-bd1c-657b512c2a12.pdf;PLAN;6402
C00316;Horaires valables à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T142652Z-b487dc6c-a296-40a3-9a84-0064df470366.pdf;HORAIRE;6433
C00317;Horaires valables à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T142329Z-635218ff-a59f-493e-835e-ed5c109daa61.pdf;HORAIRE;6423
C00319;Horaires été 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260625T114923Z-0fca1caa-6958-4672-a70c-1d2a9135aa40.pdf;HORAIRE;4301
C00319;Horaires hiver 2026 / 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260730T092916Z-3c7c676b-39b9-4334-9782-19e54084df73.pdf;HORAIRE;4301
C00319;Plan de Bus ligne 4301;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250821T135915Z-84782b14-bb62-483a-925a-f9db49f0937f.pdf;PLAN;4301
C00322;Horaires hiver 2026 / 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260730T094843Z-8d31c550-4aa2-4277-a7af-8775cc34e2c1.pdf;HORAIRE;4303
C00328;Horaires 6282 du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260811T064319Z-d64fddd0-0619-4281-8614-cdb351bce8a6.pdf;HORAIRE;6282
C00330;Horaires valables à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T140944Z-da9b2da7-8afd-4642-9f96-631d1028e981.pdf;HORAIRE;6404
C00332;Horaires valables à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260703T061712Z-65183508-cf1f-4d5a-bf08-f748f84825f4.pdf;HORAIRE;6430
C00339;Ligne 401 Horaires du 13 juil. au 22 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260604T082202Z-df0bdbf2-18bd-4ffe-befd-cf55ca453c9d.PDF;HORAIRE;401
C00339;Ligne 401 Horaires à compter du 1er sept. 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260731T085302Z-99ee8454-a6a2-4e42-bde2-f2c11675e2e1.pdf;HORAIRE;401
C00340;Ligne 402 Horaires du 13 juil. au 22 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260604T082721Z-e8709b93-681b-470c-906d-78f7de8e96ed.PDF;HORAIRE;402
C00340;Ligne 402 Horaires à compter du 1er sept. 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260731T085346Z-f2c5dc37-ad8e-4c3a-aa2b-0a1f0754afa0.pdf;HORAIRE;402
C00342;Ligne 412 Horaires à compter du 1er sept. 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260731T085519Z-821beac5-0d3a-4159-a00f-c7332f8f0057.pdf;HORAIRE;412
C00342;Schéma de ligne 412;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251106T085223Z-b7882719-802d-47dc-a698-0786a647cea9.pdf;PLAN;412
C00345;Ligne 408 Horaires du 6 au 11 juil. et du 24 au 31 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260604T082424Z-e64b4a49-4e44-4f37-a736-965f01bd169b.pdf;HORAIRE;408
C00356;Horaires du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T092610Z-9098bd81-a8a3-4e19-8ab0-a92ce9a4ed35.pdf;HORAIRE;4118
C00356;Plan de la ligne de Bus 4118;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250227T152830Z-5e41689a-a685-4c53-aeb1-8ece5a72dd5c.pdf;PLAN;4118
C00358;Horaires du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T090048Z-d88443b0-2533-40d2-be45-6d626801d26d.pdf;HORAIRE;4114
C00365;Plan de la ligne de Bus 4160;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250227T170423Z-da0808e8-6d37-4a46-868e-79a6fa9d1175.pdf;PLAN;4160
C00366;Plan de la ligne de Bus 4161;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250227T170501Z-08201371-0740-4b0f-8f28-9f64101bd61e.pdf;PLAN;4161
C00367;Horaires valables à compter du 25 août 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250821T073533Z-897cdc7c-de0e-4116-865b-72e7031db98d.pdf;HORAIRE;4162
C00378;Horaires du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T090339Z-c0faa3b8-0246-444e-8f41-48ca9c4deca9.pdf;HORAIRE;4117
C00382;Plan de Bus ligne 4340;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260730T130130Z-9d643fcd-5e91-4cab-9292-4cb35d755ecc.pdf;PLAN;4340
C00386;Horaires ligne 4230 - Du 25 août 2025 au 12 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260413T104142Z-d09762e1-67a3-43b1-98b1-62790d663af9.pdf;HORAIRE;4230
C00391;Horaires hiver 2026 / 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260730T100108Z-5ae57c48-e862-4313-bc03-99abc0cdb809.pdf;HORAIRE;4334
C00400;Fiche Horaire 1317;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20240830T152035Z-227edafd-abc2-4e49-8974-85e6ae507308.pdf;HORAIRE;1317
C00401;Ligne 5315 - Horaires à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260617T145823Z-20e0f663-87ef-4457-8eef-3e50e87299f6.pdf;HORAIRE;5315
C00402;Plan de ligne 5327;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250328T095018Z-96ba5d0c-8b15-4889-bdbf-83c537fd53af.pdf;PLAN;5327
C00403;Horaires valables du 24 août 2026 au 11 juillet 2027 (sauf du 28 décembre 2026 au 3 janvier 2027);https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260804T131526Z-58c7dbb9-70f4-4633-8ea4-14382eddbfd2.pdf;HORAIRE;5110
C00408;Horaires 6211 du 24 août 2026 au 11 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260811T064447Z-97e6c472-867b-4022-9519-8ac13900b478.pdf;HORAIRE;6211
C00411;Horaires valables à compter du 6 juillet au 31 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260701T150434Z-097a2d20-6767-449e-b998-758177795c40.pdf;HORAIRE;7815
C00420;Horaires 6287 du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260811T064559Z-2e5df706-f781-4f52-b7c2-d23b9d813f10.pdf;HORAIRE;6287
C00421;Ligne 5201 - Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260428T131302Z-21a77ade-25fe-43ab-9050-3da8af83ce01.pdf;HORAIRE;5201
C00423;Plan ligne 5206;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250417T084504Z-02e53cf5-9ca3-49af-a38f-f9d722ddc18a.pdf;PLAN;5206
C00426;Plan de la ligne 7818;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250321T155925Z-560f9689-8fbc-4a45-9f24-82d23923f104.pdf;PLAN;7818
C00456;Fiche horaire 1351;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250910T153743Z-0e7c6d04-7c48-4ada-9fe2-f2ac7e644057.pdf;HORAIRE;1351
C00458;Ligne 1452 - Horaires valables du 31 août 2026 au 3 juillet 2027 inclus.;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T105447Z-2d5b3140-a9d1-42ca-8dce-c56a5ddfb95a.pdf;HORAIRE;1452 (ex 30-31)
C00462;Plan de ligne 1316;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240520T114519Z-2a97dbdb-04fe-402c-966b-0debe138b3e6.pdf;PLAN;1316
C00472;Ligne 1412;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260731T152431Z-e8a9f045-124f-4e8e-a71a-0aea044fc657.pdf;PLAN;1412 (ex 95-03B)
C00473;Ligne 1420;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260731T143234Z-b6eb268e-c737-47e4-8029-e135550ed383.pdf;PLAN;1420 (ex 95-19)
C00480;Ligne 1435;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260731T150513Z-c7f4155e-a778-4549-89a3-91a92cee6cc9.pdf;PLAN;1435 (ex CitéVal Nord Herblay)
C00486;Fiche horaire été;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260616T102058Z-432d6674-bfb5-4748-b8c8-794690aaaf9c.pdf;HORAIRE;1521
C00487;Ligne 1441 - Horaires valables du 3 aout 2026 au 23 aout 2026 inclus;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T164410Z-4aed7d7d-ed54-4d8d-99c9-a5db3a7d0a7f.pdf;HORAIRE;1441 (ex 38-04)
C00489;Ligne 5313 - Horaires à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260617T145651Z-ed8d49e8-c4af-4ca7-9f0f-3e8eceb21778.pdf;HORAIRE;5313
C00489;Plan de ligne 5313;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250804T124201Z-c869c8d8-3bb3-47b1-9aed-8c22050a9935.pdf;PLAN;5313
C00497;Plan de la ligne 5146;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251222T153119Z-f0384df8-2a4b-4cc4-a305-9bc3fca958c0.pdf;PLAN;5146
C00500;Plan de ligne 5347;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250328T103153Z-7a32a159-90b2-4f80-a279-941aced9456a.pdf;PLAN;5347
C00504;Ligne 5337 - Horaires à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260617T151239Z-61d29511-8b9d-4049-a228-f0abe3ba50dc.pdf;HORAIRE;5337
C00505;Plan ligne 5282;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250328T091626Z-00e14e4e-aa9f-4645-9f81-86b4a04df8ae.pdf;PLAN;5282
C00507;Ligne 5284- Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260424T153312Z-d0b74a15-ee29-460b-9f0c-89f11c738ede.pdf;HORAIRE;5284
C00509;Ligne 5286- Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260424T153617Z-4dadadc0-6df0-427f-8d24-9f88c4c1c884.pdf;HORAIRE;5286
C00509;Plan de ligne 5286;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250328T093713Z-1dbdb235-689c-45ae-bbcb-00dc85509138.pdf;PLAN;5286
C00510;Ligne 5287- Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260424T153735Z-11286f44-99a9-4098-aeb1-73e4594dfe6a.pdf;HORAIRE;5287
C00513;Ligne 5293 - Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260413T123009Z-090d2d80-9071-4d3d-9ffa-481fd6aa5a23.pdf;HORAIRE;5293
C00515;Ligne 5279 - Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260428T103700Z-8a86cc66-f71a-4d9d-903a-a24548d5d766.pdf;HORAIRE;5279
C00516;5242_9 mars jusqu'au 1 er septembre;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260220T163040Z-38d7f16e-c4f5-48d8-b171-f954c6df8948.pdf;HORAIRE;5242
C00517;Ligne 5281- Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260424T152814Z-e1cfefae-762e-43bb-81ea-279125495d28.pdf;HORAIRE;5281
C00518;Ligne 5330 - Horaires à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260617T150724Z-5c1b7abd-7d4c-474c-90bc-750a61493780.pdf;HORAIRE;5330
C00522;plan ligne 5227;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250228T185018Z-a4592f09-d9b4-4e38-b8f3-d88435a74105.pdf;PLAN;5227
C00524;Plan ligne 5236;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250304T112640Z-69b356c1-5bf9-4b02-b58f-f0a9c482a585.pdf;PLAN;5236
C00525;Horaires valables du 01/09/25 au 03/07/26;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250826T132706Z-84175584-688f-486c-9280-058a32925eb7.pdf;HORAIRE;6176
C00525;Schéma ligne 6176;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250826T132706Z-4e54d05a-cb86-4add-8cf3-3dfacdb58190.pdf;PLAN;6176
C00527;Horaires valables du 01/09/25 au 03/07/26;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250828T064202Z-f18f93af-d7f3-4538-93a4-e4a020c55c45.pdf;HORAIRE;6183
C00536;Horaires valables du 6 juillet 2026 au 31 août 2027 (sauf du 06/07/26 au 31/08/26 et du 05/07/27 au 31/08/27);https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T152636Z-4e5b7ed5-e01e-4fae-a5d0-84da1992d62d.pdf;HORAIRE;5189
C00537;Horaires valables du 6 juillet 2026 au 31 août 2027 (sauf du 06/07/26 au 31/08/26 et du 05/07/27 au 31/08/27);https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T152712Z-bc8e1e7d-d906-417c-8066-270492426fa5.pdf;HORAIRE;5190
C00539;Ligne 5192 - schéma de ligne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240702T090525Z-603ae45e-8eb6-4aca-9851-bf3dd161a9d9.pdf;PLAN;5192
C00544;Horaires valables du 24 août 2026 au 11 juillet 2027 (sauf du 28 décembre 2026 au 3 janvier 2027);https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260804T133356Z-f17dfa23-2842-4ca3-ba31-46c336a53dd9.pdf;HORAIRE;5141
C00547;Plan de ligne 440;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T163022Z-e5f5f9ac-9501-46dc-bcc9-bfbc6bc884cc.pdf;PLAN;440
C00548;Ligne 451 du 6 juillet au 30 aout;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260624T084616Z-356ec800-cd69-4d02-ae45-1be7752001e2.pdf;HORAIRE;451
C00554;Plan de ligne 433;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T161703Z-0ed8daa8-0275-44c0-a70b-a2a5eb905a41.pdf;PLAN;433
C00555;Plan de ligne 434;https://ilico.iledefrance-mobilites.fr/uploads/plans/20241210T171622Z-1d8e6746-f58d-474a-9bc2-c59431d88e5c.pdf;PLAN;434
C00556;Plan de ligne 435;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T162630Z-227302e2-5268-44be-a47f-d994274cb33d.pdf;PLAN;435
C00563;Informations CDG VAL;https://www.parisaeroport.fr/passagers/acces/paris-charles-de-gaulle/transports-en-commun/cdgval;HORAIRE;CDG VAL
C00579;Horaires du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T090816Z-74c157c0-7dc8-4d8c-8dca-e89577b882cb.pdf;HORAIRE;4158
C00594;Plan de ligne 429;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251210T103757Z-3ae2741b-da3b-4a32-a5b6-a764e4792349.pdf;PLAN;429
C00597;Ligne 449 du 1 septembre au 5 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250917T065926Z-7d88eda5-bd58-4aa1-8001-940ac9e42ef5.pdf;HORAIRE;449
C00597;Plan de ligne 449;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240913T075112Z-601c7cd4-ab63-4348-a899-b58b186f3f9d.pdf;PLAN;449
C00611;Ligne 25 -Horaires valables à partir du 25 août 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250826T122517Z-188153f2-6a9a-453e-898f-914c38ab7ef6.pdf;HORAIRE;25 (future 1625)
C00613;Plan de la ligne 24 S;https://ilico.iledefrance-mobilites.fr/uploads/plans/20241014T131757Z-b1c7081e-2bba-453f-9c76-2ae1a4ce2092.pdf;PLAN;24 S (future 1654)
C00617;Plan de la ligne 37;https://ilico.iledefrance-mobilites.fr/uploads/plans/20241014T132212Z-eae0a988-5fb2-4c0e-b235-e0aabbcad072.pdf;PLAN;37 (future 1637)
C00619;Fiche horaire été ligne 2252 du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260707T135846Z-0fafd046-a43e-4dbf-8e87-30060cb0c8ea.pdf;HORAIRE;2252
C00620;Fiche horaire été ligne 2251 du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260707T135939Z-007f1eb4-eb23-4da7-a3cb-06d1c8e3ef6a.pdf;HORAIRE;2251
C00621;Plan de ligne 2290;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240827T092131Z-5b79a510-adcd-4703-a4a9-b1f7b61d79ad.pdf;PLAN;2290
C00623;Fiche Horaire du 24 août 2026 au 18 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T145207Z-f3344d80-b2cb-46ca-98e6-b5173afe20d6.pdf;HORAIRE;2291
C00624;Plan 3117;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250728T125218Z-6d14da96-cde3-44e4-9aae-b242a63b7525.pdf;PLAN;3117
C00630;Fiche Horaire du 24 août 2026 au 18 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T152307Z-02ed40a3-c4ff-4914-a9d6-bee34d4955b8.pdf;HORAIRE;2229
C00631;Fiche Horaire du 24 août 2026 au 18 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T152358Z-f9ab73d1-0eea-403d-b771-4f4b457f8bb3.pdf;HORAIRE;2292
C00632;Fiche horaire été ligne 2234 du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260707T141130Z-4f024307-7ddc-4a53-9949-b98b819c7952.pdf;HORAIRE;2234
C00634;Plan de ligne 2220;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240418T150609Z-4aee4822-b8a6-47a7-945e-3fbba2e87465.pdf;PLAN;2220
C00635;Plan de ligne 2233;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240418T150648Z-37ddb1d0-e378-4790-8f36-9ae09e0df394.pdf;PLAN;2233
C00636;Fiche Horaire du 24 août 2026 au 18 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T153134Z-b277261d-d64d-4743-90e9-5675014374c1.pdf;HORAIRE;2244
C00637;Ligne 7718 - A partir du 20 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260713T103316Z-80dd6086-3b6e-4569-bd79-8b2b05005ff9.pdf;HORAIRE;7718
C00641;Plan de ligne 6527;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250819T125200Z-8c2568b4-8dea-41a1-9bfa-c48c56706a52.pdf;PLAN;6527
C00651;Plan de ligne 6518;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250819T125507Z-2219de1a-aabe-4c2e-89fe-2c901b10862d.pdf;PLAN;6518
C00656;Horaires valables à partir du 03 novembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251030T164829Z-f63bdc5e-80db-4f6e-97cf-c94e2bb03614.pdf;HORAIRE;2128
C00656;Plan de ligne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250805T124725Z-57484c05-0dc0-4d1a-b443-c4546a14e7d3.pdf;PLAN;2128
C00658;Plan de ligne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250805T124813Z-a4bb6675-4482-4274-a49e-bbf75428ef17.pdf;PLAN;2130
