accId,zdc,label,numero,lat,lon,estEntree,estSortie
50170142,60542,"av. de Valmy",,48.63676619088949,2.4075262679452503,true,true
50170140,60542,"av. de Valmy",,48.6364482713103,2.4069055597624733,true,true
50170141,60542,"av. de Valmy",,48.63655025135799,2.4075151406915354,true,true
50170469,60542,"Parking -av. de la Résistance",,48.63618254952685,2.407736452806117,true,true
50170564,62168,"pl. de la Gare",,48.561455737744886,3.012359513631007,true,true
50170565,62168,"pl. de la Gare",,48.561329778355976,3.0125763169817326,true,true
50170563,62168,"pl. de la Gare",,48.56159069634341,3.0121020549233757,true,true
50170178,62168,"av. du Maréchal Foch",,48.56134770777331,3.0131455082436327,true,true
50170124,61658,"av. de la Libération",,48.44255944757947,2.7608191131717685,true,true
50170183,61658,"av. Ferdinand Dalaine",,48.442801883573495,2.7605881430648433,true,true
50170125,73624,"av. de la Liberté",,48.789398226157864,2.4321861556357907,true,true
50170126,73624,"av. de la Liberté",,48.78755752743409,2.4328323012137805,true,true
50170869,73624,"r. de Naples",,48.78749159951785,2.4322069048230426,true,true
50170868,73624,"r. de Naples",,48.78931404894904,2.4315064902699395,true,true
50171298,71379,"r. Waldek Rousseau / r. Brunel",3,48.879547829707946,2.2871326309077857,true,true
50170636,71379,"pl. de la Porte Maillot",2,48.877993408923594,2.2843587304336013,true,true
50170638,492980,"pl. de la Résistance (Accès Quai A)",1,48.86252516543843,2.3011873431309264,true,true
50170639,492980,"pl. de la Résistance (Accès Quai B)",2,48.862695949203804,2.3011714213033745,true,true
50148007,71647,"av. du Gén. de Gaulle",2,48.84632851563188,2.4171898977879955,true,true
50148006,71647,"av. Foch",3,48.84623708284937,2.418730716362719,false,true
50148008,71647,"av. Joffre",1,48.846643073095294,2.417145500118618,true,true
50148005,71647,"r. du Parc",4,48.846125860830355,2.4199038344328714,true,true
50148004,71647,"pl. de la Prévoyance",5,48.84632568929762,2.420310406128797,true,true
50148779,71630,"bd de Vincennes",2,48.8442278872424,2.4621790617572676,true,true
50148778,71630,"av. des Charmes",3,48.844092561914415,2.4620850769556997,true,true
50148571,71630,"pl. Moreau-David",1,48.84342014931842,2.464558272700277,true,true
50148872,73794,"Forum - Pte du Jour",7,48.86317120028048,2.3438166786338375,true,true
50148871,73794,"Forum - Pte Saint-Eustache",5,48.8628298832187,2.34553847772759,true,true
50148873,73794,"Forum - Pte du Louvre",8,48.862277543749364,2.3432145480664714,true,true
50147806,73794,"r. Montorgueil",9,48.862808118439084,2.3464929173088764,true,true
50147805,73794,"Forum - Pte du Pont Neuf",6,48.86171230879437,2.3451027050652122,true,true
50147804,73794,"Forum - Pte Rambuteau",4,48.86255869948401,2.34693223414741,true,true
50170561,67924,"pl. de la Gare",,48.81061453733992,2.9545606150333064,true,true
50170562,67924,"pl. de la Gare",,48.81061460964359,2.9547512507090556,true,true
50148623,74265,"r. Jean-Louis Sinet",2,48.781549250187446,2.2973722795218365,true,true
50148622,74265,"r. Jean Mascré",1,48.78134096000297,2.29713010888443,true,true
50148828,74265,"av. Raymond Poincaré",3,48.78117132530276,2.2988744342349245,true,true
50171265,72148,"r. Pierre Brossolette",,48.909640630236005,2.2391052281721273,true,true
50170855,72148,"r. de l'Arrivée",,48.90943701112346,2.2396130078132193,true,true
50170856,72148,"r. de l'Arrivée",,48.909465719826734,2.2398854549613216,true,true
50170203,69682,"av. Lavoisier",,48.74804751951297,2.313178665931976,true,true
50170204,69682,"av. Lavoisier",,48.748078954482594,2.3123893919330523,true,true
50171255,69682,"r. Pablo Picasso",,48.74777254100988,2.312284619162056,true,true
50170492,69682,"pl. Augustin Mounie",,48.74813377828956,2.31253828163317,true,true
50170493,69682,"pl. Augustin Mounie",,48.74813487438031,2.3127286820194617,true,true
50147862,71416,"av. de Villiers",2,48.88307323647114,2.3086024857283736,false,true
50147861,71416,"pl. du Général Catroux",1,48.88311164732016,2.30902470149609,true,true
50148359,73639,"r. du Four",2,48.852844041172716,2.335197328899349,false,true
50148360,73639,"r. de Montfaucon",1,48.852918482295735,2.335646115476373,true,true
50148630,69813,"route de Versailles",1,48.76261263427608,2.3044159857345488,true,true
50148629,69813,"r. Velpeau",2,48.762425511094285,2.3047177845980165,true,true
50171213,68653,"r. Félix Faure",,48.90322009948437,2.8104436604232936,true,true
50171214,68653,"r. Félix Faure",,48.90340103298264,2.811125058851757,true,true
50170692,68653,"pl. du Général Leclerc",,48.903067739496635,2.8107716006299746,true,true
50171212,68653,"r. Félix Faure",,48.90312952311664,2.8100347580056724,true,true
50170691,68653,"pl. du Général Leclerc",,48.90308540166854,2.8105669204806083,true,true
50171330,67325,"voie 1",,49.155188282016056,2.326464255380035,true,true
50171332,67325,"voie 2",,49.15532306036514,2.326448794616925,true,true
50171238,67227,"r. Jean Saunier (av. de la Gare)",,49.132635274318744,2.2808283849499307,true,true
50170362,67227,"Entrée / Sortie",,49.13275026692098,2.2805116417405418,true,true
50170363,67227,"Entrée / Sortie",,49.13216164315503,2.2813145250996736,true,true
50170906,67126,"r. des Briqueteries (côté voie 1)",,49.098239650816964,2.361422433060493,true,true
50170614,67126,"pl. de la gare (côté voie 2 et bâtiment voyageur)",,49.09808629691735,2.361328472365995,true,true
50170603,67176,"pl. de la Gare",,49.11692438230126,2.3683561472616974,true,true
50170832,67072,"r. de la Halte Villaines",,49.07993401864607,2.351559757941295,true,true
50170391,67177,"Entrée / Sortie",,49.11719712789918,2.420760495834852,true,true
50171313,66795,"rte départementale",,49.043938396687906,2.3235717976042745,true,true
50170607,66795,"pl. de la Gare",,49.044985523843756,2.322696386290887,true,true
50170613,66795,"pl. de la Gare (bâtiment voyageur)",,49.04512953891179,2.32272186478267,true,true
50171269,72648,"r. Pierre Semard",,48.93240995965342,2.4773460309854602,true,true
50170103,69435,"av. de la Gare",,49.090918275639915,3.063455136902896,true,true
50170412,69435,"Entrée / Sortie",,49.09183561111565,3.0630181578259297,true,true
50170104,69435,"av. de la Gare",,49.0909811129391,3.063646880066619,true,true
50170413,69435,"Entrée / Sortie",,49.09162873396103,3.0631685032384484,true,true
50170569,69435,"pl. de la Gare",,49.091754647031856,3.063100203352019,true,true
50170566,69237,"pl. de la Gare",,49.02173204700423,3.0314870484087355,true,true
50170567,69237,"pl. de la Gare",,49.02189386763473,3.0316101966037614,true,true
50170568,69237,"pl. de la Gare",,49.021920788957026,3.03181529656342,true,true
50171303,69162,"rte d'Armentières",,48.99794330944037,3.0070652844709707,true,true
50170808,69162,"r. de la Gare",,48.99803323459363,3.0069833009928453,true,true
50170253,69162,"Chemin d'Armentières",,48.998177099923645,3.0071063142298646,true,true
50170571,69072,"pl. de la Gare",,48.973886020477,3.219783291034187,true,true
50170572,69072,"pl. de la Gare",,48.97382249896755,3.220097194155835,true,true
50171173,69072,"r. du Général de Gaulle",,48.9738206399266,3.2211079995567204,true,true
50171174,69072,"r. du Général de Gaulle",,48.97402743543659,3.221122538874758,true,true
50170570,69072,"pl. de la Gare",,48.97387740353029,3.219578359801579,true,true
50171210,66095,"r. Eugène Berr",,48.99750682492327,2.098501423046989,true,true
50171328,66095,"vers Niveau -1 Gare",,48.9977297631316,2.098251552968373,true,true
50170679,66095,"pl. du Colonel Coutisson",,48.996477691236755,2.097972622516312,true,true
50171209,66095,"r. Eugène Berr",,48.997406994946246,2.0983801551630723,true,true
50170659,66095,"pl. des Fours",,48.99750856988567,2.0987337267283146,true,true
50170924,61727,"r. des Sescois",,48.47529290958657,2.6926685237340284,true,true
50170925,61727,"r. des Sescois",,48.475660520023425,2.6921928199492453,true,true
50170107,61727,"av. de la Gare",,48.47538132770781,2.6920726869373697,true,true
50170119,61727,"av. de la Gare (bâtiment voyageur)",,48.47545248859209,2.6917610795524674,true,true
50170077,69671,"av. de Choisy (accès principal)",,48.74524676166356,2.438065498850019,true,true
50170078,69671,"av. de Choisy (accès secondaire)",,48.74489708872229,2.438300462355696,true,true
50170260,69671,"Chemin de Refectoire",,48.74489894346093,2.4386948436850115,true,true
50170261,69671,"Chemin de Refectoire",,48.744710519701414,2.4387920689582807,true,true
50170498,66452,"pl. Cyrille Lecomte",,49.01572371623196,2.2426778428595853,true,true
50170267,69625,"Chemin Latéral",,48.739778266645594,2.4267286124651717,true,true
50170266,69625,"Chemin Latéral",,48.73987654647577,2.426591546159032,true,true
50170618,69625,"pl. de la Gare (pl. Lénine)",1,48.73982915935021,2.4260889130994254,true,true
