route_label,zdc_a,zdc_b,nom_a,nom_b,duree_mediane_secondes,nb_observations
286,69997,70013,"Jules Ferry - Ferrer","Henri Thirard - Léon Jouhaux",120,2498
286,69974,69997,L'Haÿ-les-Roses,"Jules Ferry - Ferrer",120,2498
286,69865,69895,"Camélias - Dauvin","Croix du Sud - Centre de Pneumologie",120,1071
286,69697,69724,"Lycée Les Fleurs","8 mai 1945",120,1053
286,69710,69759,"Pont d'Antony",Antony,180,1053
286,69826,69865,"Fresnes les Groux / Marché Nord / Stade de la Paix","Camélias - Dauvin",60,2145
286,69717,69749,"Parc des Sports","Yvon - Pasteur / Pasteur - Jaurès",60,1054
286,69932,69967,"Jean Mermoz - Général de Gaulle / Lycée Pauline Roland",Tournelles,60,2494
286,70075,70082,"Place Auguste Delaune","Les Bons Enfants / Division Leclerc",120,2498
286,69761,69786,"Mairie / Centre Administratif","Emile Zola / Le Petit Fresnes",120,2175
286,69786,483713,"Emile Zola / Le Petit Fresnes","Charcot - Zola",120,1065
286,70082,70143,"Les Bons Enfants / Division Leclerc","Villejuif - Louis Aragon",120,2498
286,70075,412688,"Place Auguste Delaune","Lamartine (Rue Sainte-Colombe)",120,2498
286,69697,69710,"Lycée Les Fleurs","Pont d'Antony",60,1053
286,69734,69761,"La Tour aux Chartiers","Mairie / Centre Administratif",120,2135
286,69895,69932,"Croix du Sud - Centre de Pneumologie","Jean Mermoz - Général de Gaulle / Lycée Pauline Roland",120,2192
286,69979,70015,Picardie,"Gustave Charpentier",120,2498
286,69967,70013,Tournelles,"Henri Thirard - Léon Jouhaux",120,2498
286,70015,412688,"Gustave Charpentier","Lamartine (Rue Sainte-Colombe)",120,2413
286,69974,69979,L'Haÿ-les-Roses,Picardie,120,2498
286,69717,69724,"Parc des Sports","8 mai 1945",60,1053
286,69717,69734,"Parc des Sports","La Tour aux Chartiers",120,2108
286,69802,483713,Gallieni,"Charcot - Zola",120,1074
286,69865,69871,"Camélias - Dauvin","Louis Blériot - Cimetière Intercommunal",120,1074
286,69802,69826,Gallieni,"Fresnes les Groux / Marché Nord / Stade de la Paix",60,2145
286,69871,69895,"Louis Blériot - Cimetière Intercommunal","Croix du Sud - Centre de Pneumologie",60,1112
286,69743,69759,"Auguste Mounié - Division Leclerc",Antony,180,1082
208,73029,73903,"Collège Albert Camus - ZA Ponroy","Hippodrome / Bois des Friches",180,571
208,73016,73017,"Groupe Scolaire Rousseau","Collège Molière",300,2
208,73019,73033,"Avenue Georges","Fort de Champigny",120,1776
208,73033,73038,"Fort de Champigny","Musée de la Résistance",120,3134
208,73038,73053,"Musée de la Résistance",Martelet,120,1566
208,73040,73056,"Bois l'Abbé","Paul Venzac",120,250
208,73051,73057,"Rond-Point du Château",Châteaudun,120,1356
208,73073,73075,Guittard,"Plage De Champigny",90,14
208,73010,73022,"Champlain - Pagnol","Jean Mermoz",120,571
208,73017,73033,"Collège Molière","Fort de Champigny",60,2
208,73033,73045,"Fort de Champigny","Les Mordacs",120,1356
208,73042,73060,Champigny,Marché,120,3120
208,72999,73009,"Centre Commercial de Pincevent","Lycée Champlain",60,571
208,73011,73016,"Rue des Fusillés de Châteaubriant","Groupe Scolaire Rousseau",120,1776
208,73053,73063,Martelet,"Rue du Monument",60,3134
208,73063,73068,"Rue du Monument","Mairie / Marché",60,2849
208,73035,73037,"Avenue Ardouin - Saint-Pierre / Jean Kiffer","Avenue Bertrand",60,469
208,73011,73019,"Rue des Fusillés de Châteaubriant","Avenue Georges",60,1441
208,73022,73031,"Jean Mermoz","Jean de la Fontaine",60,536
208,73068,73073,"Mairie / Marché",Guittard,60,7
208,73029,73035,"Collège Albert Camus - ZA Ponroy","Avenue Ardouin - Saint-Pierre / Jean Kiffer",60,356
208,73056,73057,"Paul Venzac",Châteaudun,60,1356
208,73028,73036,"Claude Bernard",Rodin,60,1778
208,73060,73068,Marché,"Mairie / Marché",120,3120
208,73056,73069,"Paul Venzac","Place de la Résistance",60,1097
208,73036,73041,Rodin,Houdon,60,1778
208,73038,73044,"Musée de la Résistance","La Cascade",60,1474
208,72999,73903,"Centre Commercial de Pincevent","Hippodrome / Bois des Friches",60,571
208,73030,73037,"Place de Verdun","Avenue Bertrand",60,571
208,70564,73075,"Jean-Baptiste Clément","Plage De Champigny",60,7
208,73016,73023,"Groupe Scolaire Rousseau",Rabelais,60,1778
208,73044,73053,"La Cascade",Martelet,60,1049
208,73045,73055,"Les Mordacs","11 novembre 1918",60,1278
208,73023,73028,Rabelais,"Claude Bernard",60,1329
208,73009,73010,"Lycée Champlain","Champlain - Pagnol",60,571
208,73048,73054,"Colombe - Hardelet","Rue du Bois L'Abbé - Louise Collet",60,477
208,73048,73051,"Colombe - Hardelet","Rond-Point du Château",60,1296
208,73031,73040,"Jean de la Fontaine","Bois l'Abbé",60,571
208,73040,485806,"Bois l'Abbé","Collège Boileau",60,1778
208,73054,73055,"Rue du Bois L'Abbé - Louise Collet","11 novembre 1918",60,1296
208,73041,485806,Houdon,"Collège Boileau",60,1527
253,72285,72288,"Saint-Denis - Porte de Paris","Parc de la Légion d'Honneur",120,663
253,72696,72722,"Clovis Hugues","Henri Barbusse",180,1336
253,72333,484179,"Marché de Saint-Denis","Église - Théâtre Gérard Philipe",240,1344
253,72598,72618,"La Courneuve - Aubervilliers","Langevin - Wallon",60,663
253,72358,72722,"Saint-Denis - Université","Henri Barbusse",240,1336
253,72758,73945,"Lycée / Emile Zola","Toussaint Louverture",120,1336
253,72761,426083,"Louis Bordes (Avenue Louis Bordes)","Stains la Cerisaie",120,1336
253,72677,72696,"Marville - Hôpital Delafontaine","Clovis Hugues",180,663
253,72750,72754,"Nelson Mandela","Marcel Pointet",120,1336
253,72277,72285,Hôpital,"Saint-Denis - Porte de Paris",60,678
253,72322,72667,"Cimetière de Saint-Denis","Avenue Saint-Rémy",120,1344
253,72754,72777,"Marcel Pointet","Mairie / Pelletier",60,1336
253,72358,73945,"Saint-Denis - Université","Toussaint Louverture",180,1336
253,72752,426083,"Moulin Neuf","Stains la Cerisaie",240,1336
253,72758,72764,"Lycée / Emile Zola","Charles Péguy",60,1336
253,72285,72292,"Saint-Denis - Porte de Paris","Pierre de Geyter",60,1344
253,72677,72682,"Marville - Hôpital Delafontaine","Marcel Cachin - Desnos",120,681
253,72628,482784,"Rû de Montfort","Federico Garcia Lorca",60,1248
253,72292,72308,"Pierre de Geyter",Denfert-Rochereau,120,1344
253,72288,73975,"Parc de la Légion d'Honneur","Lycée Suger",60,1341
253,72750,72764,"Nelson Mandela","Charles Péguy",120,1336
253,72618,415632,"Langevin - Wallon",Saint-Just,180,681
253,72682,72696,"Marcel Cachin - Desnos","Clovis Hugues",120,681
253,72326,72333,"Basilique de Saint-Denis","Marché de Saint-Denis",120,1344
253,72322,72326,"Cimetière de Saint-Denis","Basilique de Saint-Denis",120,1344
253,72667,72677,"Avenue Saint-Rémy","Marville - Hôpital Delafontaine",60,1280
253,72607,72618,Genève,"Langevin - Wallon",120,1344
253,72628,73975,"Rû de Montfort","Lycée Suger",60,875
253,72277,72288,Hôpital,"Parc de la Légion d'Honneur",60,585
253,72607,482784,Genève,"Federico Garcia Lorca",60,1341
253,72598,415632,"La Courneuve - Aubervilliers",Saint-Just,180,681
253,72308,484179,Denfert-Rochereau,"Église - Théâtre Gérard Philipe",60,1323
253,72761,72777,"Louis Bordes (Avenue Louis Bordes)","Mairie / Pelletier",120,1336
255,72217,72254,"Carrefour Pleyel","La Plaine Saulnier",300,1693
255,72059,72127,"Porte de Clignancourt - Croisset / Michelet - Rosiers","Michelet - Docteur Bauer",180,1685
255,72326,72343,"Basilique de Saint-Denis","Lycée Paul Éluard",120,1967
255,72777,72783,"Mairie / Pelletier","Les Parouzets",120,1738
255,72333,484179,"Marché de Saint-Denis","Église - Théâtre Gérard Philipe",240,1967
255,72155,72171,Godillot,"Landy - Ornano",120,1693
255,72358,72722,"Saint-Denis - Université","Henri Barbusse",120,2012
255,72785,72790,"Jean Jaurès - Aristide Briand","Poste-Avenir / République",120,1721
255,72343,72358,"Lycée Paul Éluard","Saint-Denis - Université",240,1967
255,72727,72734,"Clos Hanot","Paul Vaillant Couturier",120,2003
255,72171,490784,"Landy - Ornano","Saint-Denis - Pleyel",60,1683
255,72262,72285,"Pont du Canal","Saint-Denis - Porte de Paris",120,1693
255,72790,72794,"Poste-Avenir / République","Les Prévoyants",120,1738
255,72285,72292,"Saint-Denis - Porte de Paris","Pierre de Geyter",60,1830
255,72292,72308,"Pierre de Geyter",Denfert-Rochereau,120,1967
255,72755,72777,"François Bégué","Mairie / Pelletier",120,2012
255,72734,72746,"Paul Vaillant Couturier","Le Globe",60,2012
255,72254,72262,"La Plaine Saulnier","Pont du Canal",120,1693
255,72326,72333,"Basilique de Saint-Denis","Marché de Saint-Denis",120,1967
255,72746,72755,"Le Globe","François Bégué",60,2012
255,72783,72785,"Les Parouzets","Jean Jaurès - Aristide Briand",60,1689
255,72722,72727,"Henri Barbusse","Clos Hanot",60,2012
255,72127,72138,"Michelet - Docteur Bauer","Cimetière Parisien",60,1693
255,72138,72155,"Cimetière Parisien",Godillot,120,1685
255,72217,490784,"Carrefour Pleyel","Saint-Denis - Pleyel",120,1693
255,72059,478883,"Porte de Clignancourt - Croisset / Michelet - Rosiers","Porte de Clignancourt",120,1691
255,72308,484179,Denfert-Rochereau,"Église - Théâtre Gérard Philipe",60,1957
268,65756,413213,Chantepie,"Les Poiriers",180,2388
268,72787,72793,"Pierrefitte - Stains","Jean Grignoux",120,2400
268,65756,65911,Chantepie,"Théodore Bullier",120,2388
268,66009,74192,"Villiers-le-Bel - Gonesse - Arnouville","Les Carreaux / Voltaire / Arthur Rimbaud",180,2513
268,66179,74192,"Louis Perrein","Les Carreaux / Voltaire / Arthur Rimbaud",120,2513
268,66267,415523,"Victor Hugo","Église / Mairie de Villiers-le-Bel",180,800
268,72758,73945,"Lycée / Emile Zola","Toussaint Louverture",120,1441
268,72415,72787,"Etienne Dolet - De Gaulle","Pierrefitte - Stains",120,724
268,66291,66370,"Docteur Rampon","Espérance - Julien Boursier",120,2388
268,65911,65965,"Théodore Bullier","Place de Verdun",120,2388
268,66370,415523,"Espérance - Julien Boursier","Église / Mairie de Villiers-le-Bel",120,2388
268,72389,72787,"Gare de Pierrefitte - Stains - Tramway","Pierrefitte - Stains",240,1441
268,65474,72793,"Les Sablons / Raoul Dufy","Jean Grignoux",60,2078
268,415523,482863,"Église / Mairie de Villiers-le-Bel","Les Lierres - Hérivaux",120,1251
268,72410,72787,"Etienne Dolet - Pasteur","Pierrefitte - Stains",60,724
268,72358,73945,"Saint-Denis - Université","Toussaint Louverture",120,1441
268,72758,73906,"Lycée / Emile Zola","Pierre Curie - Clinique de l'Estrée",60,1441
268,66113,66209,"Place du Souvenir Français","Les Chardonnerettes",120,2388
268,66209,66291,"Les Chardonnerettes","Docteur Rampon",120,2363
268,65474,65484,"Les Sablons / Raoul Dufy","Camille Saint-Saëns",120,2371
268,66214,66295,"Pierre Sémard","Place Berlioz",120,2513
268,66179,66214,"Louis Perrein","Pierre Sémard",60,2513
268,66050,66113,Mairie,"Place du Souvenir Français",60,2383
268,72389,73906,"Gare de Pierrefitte - Stains - Tramway","Pierre Curie - Clinique de l'Estrée",60,1437
268,66267,66323,"Victor Hugo","Les Lierres - Louise Michel",60,462
268,65586,413213,"Les Cholettes","Les Poiriers",60,2307
268,66295,66337,"Place Berlioz","Puits La Marlière",60,2480
268,66340,482863,"Henri Sellier","Les Lierres - Hérivaux",60,1251
268,66323,415523,"Les Lierres - Louise Michel","Église / Mairie de Villiers-le-Bel",120,462
268,65484,65550,"Camille Saint-Saëns","Place André Gide",60,2400
268,65965,66050,"Place de Verdun",Mairie,60,2254
268,66267,66340,"Victor Hugo","Henri Sellier",60,1248
268,65550,65586,"Place André Gide","Les Cholettes",60,2385
268,66337,66340,"Puits La Marlière","Henri Sellier",60,2513
268,72410,72415,"Etienne Dolet - Pasteur","Etienne Dolet - De Gaulle",60,724
240,72326,72343,"Basilique de Saint-Denis","Lycée Paul Éluard",180,258
240,72680,72694,"Romain Rolland","La Courtille",180,258
240,72343,72682,"Lycée Paul Éluard","Marcel Cachin - Desnos",180,258
240,72677,72680,"Marville - Hôpital Delafontaine","Romain Rolland",150,258
240,72677,72682,"Marville - Hôpital Delafontaine","Marcel Cachin - Desnos",120,258
240,72326,72333,"Basilique de Saint-Denis","Marché de Saint-Denis",120,258
240,72694,72702,"La Courtille","Cité Floréal",120,258
245,71945,71975,"Nouveau Cimetière","Square Stephenson",180,175
245,71887,71926,"Van Derheyden","Bois-Perrier Sud / Jaques Offenbach",120,175
245,72009,72012,"Paddock Paris",Chantaloups,120,169
245,71999,496913,"Jules Jaslin","Collège Lavoisier",120,169
245,71953,490783,"Elsa Triolet","Coteaux Beauclair",60,344
245,71908,490783,"Saussaie Beauclair - Domus","Coteaux Beauclair",60,313
245,72014,72018,"Rue du Parc - Vaillant-Couturier","Paul De Kock",180,344
245,71999,72009,"Jules Jaslin","Paddock Paris",180,344
245,71907,71926,"Jean de Mailly - Hoffmann","Bois-Perrier Sud / Jaques Offenbach",120,169
245,71945,71953,"Nouveau Cimetière","Elsa Triolet",240,169
245,72019,74065,"Manufacture des Tabacs","Cécile Faguet",120,175
245,71979,71995,"Salengro - Auffret","Jeanne d'Arc",240,344
245,71995,72001,"Jeanne d'Arc",Chaalons,120,344
245,72000,72009,"Trou Vassou","Paddock Paris",60,175
245,71887,71888,"Van Derheyden","Gabriel Péri - De Gaulle",120,317
245,72018,72027,"Paul De Kock","Louise Dory",60,169
245,71953,71975,"Elsa Triolet","Square Stephenson",60,175
245,71952,426280,"Bois-Perrier Nord","Rosny Bois Perrier",120,344
245,71923,71945,"École Boissière","Nouveau Cimetière",60,637
245,72001,72014,Chaalons,"Rue du Parc - Vaillant-Couturier",120,344
245,71890,71908,Nanteuil,"Saussaie Beauclair - Domus",60,300
245,72012,72018,Chantaloups,"Paul De Kock",120,175
245,71992,72019,"Charles Auray","Manufacture des Tabacs",60,169
245,72019,72024,"Manufacture des Tabacs","Église de Pantin",120,344
245,71951,71979,"École Paul Langevin","Salengro - Auffret",120,344
245,71888,71890,"Gabriel Péri - De Gaulle",Nanteuil,60,344
245,71999,74065,"Jules Jaslin","Cécile Faguet",60,175
245,71945,71951,"Nouveau Cimetière","École Paul Langevin",120,344
245,72012,72027,Chantaloups,"Louise Dory",60,124
245,71941,71952,"Alsace - Lorraine","Bois-Perrier Nord",60,344
245,72000,72012,"Trou Vassou",Chantaloups,120,175
245,71992,496913,"Charles Auray","Collège Lavoisier",60,104
245,71917,71923,"Place Saint-Martin","École Boissière",60,490
245,71887,71907,"Van Derheyden","Jean de Mailly - Hoffmann",60,169
245,71926,71941,"Bois-Perrier Sud / Jaques Offenbach","Alsace - Lorraine",60,290
202,71785,71789,"Mairie de Montreuil","Lycée Jean Jaurès",240,165
202,491696,491697,"Beaumarchais Préaux","Marcel Dufriche",120,329
202,71710,491694,"Porte de Montreuil","Alembert Carrel",180,329
202,71770,71789,"Centre Administratif","Lycée Jean Jaurès",120,164
202,71796,71818,Danton,"Edouard Branly / Collège Césaria Evora",120,329
202,71881,491705,"Étienne Dolet",Montreuil-Boissière-Acacia,120,329
202,71842,71862,"Rue Saint-Denis","Rue des Roches",120,329
202,71725,491694,Robespierre,"Alembert Carrel",120,329
202,71862,71886,"Rue des Roches","Salvador Allende",120,329
202,71756,71765,"Croix de Chavaux","Victor Hugo",120,329
202,71789,71796,"Lycée Jean Jaurès",Danton,60,329
202,71818,71842,"Edouard Branly / Collège Césaria Evora","Rue Saint-Denis",60,329
202,71765,71785,"Victor Hugo","Mairie de Montreuil",60,307
202,71756,491696,"Croix de Chavaux","Beaumarchais Préaux",120,329
202,71881,71886,"Étienne Dolet","Salvador Allende",60,329
202,71725,491697,Robespierre,"Marcel Dufriche",60,329
202,71770,71785,"Centre Administratif","Mairie de Montreuil",120,164
294,69760,69814,"Rue des Grillons",Petit-Châtenay,180,416
294,63402,69760,"Les Antes","Rue des Grillons",60,416
294,63324,63336,"Rond-Point des Vallées",Amblainvilliers,120,416
294,63324,63334,"Rond-Point des Vallées","Bellevue - Kennedy",60,416
294,69968,427230,"Edouard Depreux - Roger Salengro / Professeur Einstein",Robinson,120,416
294,63346,63360,"Moulin de Grais","Grands Chênes",60,325
294,69814,69864,Petit-Châtenay,"Mairie / Rue des Vignes",60,283
294,70076,70109,"Carrefour des Mouilleboeufs","Augustin Claude",120,416
294,69864,69912,"Mairie / Rue des Vignes","Prés Hauts",120,416
294,70076,427230,"Carrefour des Mouilleboeufs",Robinson,60,416
294,70109,70151,"Augustin Claude","Centre Municipal de Santé / Bd de la République",60,326
294,63334,63353,"Bellevue - Kennedy",Mairie,60,416
294,70178,70217,"Théâtre des Sources",Cimetière,60,408
294,70244,70311,"Chartres - Blanchard","République - Liberté / Paul Eluard",60,312
294,63379,63388,"Abreuvoir / Paron","Bourrelier - Crèche / Le Clos",60,283
294,70345,427085,"République - Deforges",Perrotin,120,408
294,63368,63379,"Foch - Leclerc","Abreuvoir / Paron",60,407
294,70151,70178,"Centre Municipal de Santé / Bd de la République","Théâtre des Sources",60,416
294,69930,69968,"Hélène Roederer","Edouard Depreux - Roger Salengro / Professeur Einstein",120,416
294,63336,63341,Amblainvilliers,"Croix Pasquier",60,400
294,63388,63402,"Bourrelier - Crèche / Le Clos","Les Antes",60,333
294,63360,63368,"Grands Chênes","Foch - Leclerc",60,416
294,70345,70386,"République - Deforges","Pierre Sémard - Châtillon-Montrouge",60,336
294,63352,63353,Igny,Mairie,60,301
294,69912,69930,"Prés Hauts","Hélène Roederer",60,416
294,63341,63350,"Croix Pasquier","Croix Belle Avoine",60,310
294,63346,63347,"Moulin de Grais","Riantes Cités",60,358
294,70217,70244,Cimetière,"Chartres - Blanchard",60,213
294,63347,63350,"Riantes Cités","Croix Belle Avoine",60,113
294,70311,427085,"République - Liberté / Paul Eluard",Perrotin,120,408
259,64464,64488,"Val André",Ermitage,120,765
259,64378,64402,"La Passerelle","La Machine",120,765
259,64501,73715,"Alexandre Bertrand","Place Royale",120,382
259,64374,70813,"Pont de Bougival","La Chaussée - Musée Tourgueniev",120,765
259,70889,70899,"Sainte Geneviève","Place de la Boule",60,725
259,70812,70821,"Maison Rouge","La Jonchère",120,765
259,70859,70874,"Danielle Casanova","Brossolette / Rueil - Ville",60,765
259,64428,64448,"Bas Prunay","Ancienne Mairie / Jaurès",60,765
259,64402,64418,"La Machine","Pavillon Halévy",60,765
259,64448,64464,"Ancienne Mairie / Jaurès","Val André",60,765
259,64501,73714,"Alexandre Bertrand","Giraud Teulon",60,383
259,70874,70879,"Brossolette / Rueil - Ville","Gabriel Péri",120,725
259,64589,73715,Saint-Germain-en-Laye,"Place Royale",300,765
259,70842,70852,"Le Château / Place Osiris","Bois Préau",120,765
259,423172,488626,"Nanterre - Anatole France","Place des Papeteries",240,725
259,70945,423192,"Nanterre - Préfecture","17 Octobre 1961",180,725
259,64374,64378,"Pont de Bougival","La Passerelle",60,618
259,70934,70939,"Joliot-Curie - Courbevoie / Théâtre des Amandiers","Marcel Paul - Préfecture / Préfecture des Hauts-de-Seine",120,725
259,70939,70945,"Marcel Paul - Préfecture / Préfecture des Hauts-de-Seine","Nanterre - Préfecture",120,725
